actor_grad_norm,actor_loss,batch_in_epoch,batch_size,critic_grad_norm,critic_loss,critic_loss_unweighted,epoch,local_step,q1,reference_deviation_abs_max,reference_deviation_abs_mean,reference_deviation_penalty,reference_deviation_penalty_coef,reference_deviation_penalty_w,rl_loss,rl_loss_w,step,target_q_clip
,,199.0,256.0,,2.002726,2.002726,0.0,199.0,0.469227,,,,,,,,199.0,0.289062
0.056078,-0.309458,200.0,256.0,28.943642,2.097598,2.097598,0.0,200.0,,2.531533,0.115836,0.020965,10.0,0.209654,-0.519112,-0.519112,200.0,
,,201.0,256.0,,2.017077,2.017077,0.0,201.0,0.518268,,,,,,,,201.0,0.304688
0.039784,-0.245979,202.0,256.0,19.04908,2.136913,2.136913,0.0,202.0,,1.687244,0.117921,0.023692,10.0,0.236922,-0.482901,-0.482901,202.0,
,,203.0,256.0,,2.14006,2.14006,0.0,203.0,0.519311,,,,,,,,203.0,0.3125
0.097672,-0.187228,204.0,256.0,9.886157,1.911286,1.911286,0.0,204.0,,5.147041,0.121927,0.028832,10.0,0.288318,-0.475545,-0.475545,204.0,
,,205.0,256.0,,2.072644,2.072644,0.0,205.0,0.581386,,,,,,,,205.0,0.394531
0.041559,-0.299519,206.0,256.0,14.521769,2.02868,2.02868,0.0,206.0,,1.476463,0.115332,0.019437,10.0,0.194373,-0.493892,-0.493892,206.0,
,,207.0,256.0,,2.12894,2.12894,0.0,207.0,0.548298,,,,,,,,207.0,0.320312
0.046107,-0.305907,208.0,256.0,27.263926,1.992884,1.992884,0.0,208.0,,2.172333,0.118585,0.023998,10.0,0.239975,-0.545882,-0.545882,208.0,
,,209.0,256.0,,2.268805,2.268805,0.0,209.0,0.495519,,,,,,,,209.0,0.285156
0.037066,-0.270474,210.0,256.0,18.781513,2.273533,2.273533,0.0,210.0,,1.395973,0.118089,0.022041,10.0,0.220406,-0.49088,-0.49088,210.0,
,,211.0,256.0,,2.0713,2.0713,0.0,211.0,0.522875,,,,,,,,211.0,0.296875
0.047783,-0.059101,212.0,256.0,11.832825,1.929793,1.929793,0.0,212.0,,9.407341,0.126468,0.045385,10.0,0.453845,-0.512946,-0.512946,212.0,
,,213.0,256.0,,2.082604,2.082604,0.0,213.0,0.481302,,,,,,,,213.0,0.292969
0.05113,-0.232893,214.0,256.0,19.457376,2.228288,2.228288,0.0,214.0,,3.323534,0.120399,0.024643,10.0,0.246434,-0.479327,-0.479327,214.0,
,,215.0,256.0,,2.362407,2.362407,0.0,215.0,0.507023,,,,,,,,215.0,0.285156
0.043543,-0.239133,216.0,256.0,9.71476,1.817214,1.817214,0.0,216.0,,1.584421,0.120305,0.022847,10.0,0.228465,-0.467598,-0.467598,216.0,
,,217.0,256.0,,2.026513,2.026513,0.0,217.0,0.525815,,,,,,,,217.0,0.316406
0.043844,-0.342844,218.0,256.0,19.387609,1.830806,1.830806,0.0,218.0,,1.687209,0.115382,0.019779,10.0,0.197794,-0.540638,-0.540638,218.0,
,,219.0,256.0,,2.06254,2.06254,0.0,219.0,0.554375,,,,,,,,219.0,0.304688
0.048456,-0.29447,220.0,256.0,21.441376,2.138414,2.138414,0.0,220.0,,2.766389,0.117817,0.022232,10.0,0.222322,-0.516791,-0.516791,220.0,
,,221.0,256.0,,2.115087,2.115087,0.0,221.0,0.51976,,,,,,,,221.0,0.300781
0.090682,-0.303827,222.0,256.0,10.931104,1.915177,1.915177,0.0,222.0,,1.780177,0.11145,0.017998,10.0,0.17998,-0.483807,-0.483807,222.0,
,,223.0,256.0,,2.149682,2.149682,0.0,223.0,0.521037,,,,,,,,223.0,0.292969
0.043879,-0.17183,224.0,256.0,12.410068,2.060293,2.060293,0.0,224.0,,1.556488,0.127139,0.028622,10.0,0.286224,-0.458054,-0.458054,224.0,
,,225.0,256.0,,2.432245,2.432245,0.0,225.0,0.515379,,,,,,,,225.0,0.265625
0.045387,-0.094285,226.0,256.0,16.46871,2.072815,2.072815,0.0,226.0,,5.715683,0.130299,0.038437,10.0,0.384367,-0.478651,-0.478651,226.0,
,,227.0,256.0,,2.034578,2.034578,0.0,227.0,0.538735,,,,,,,,227.0,0.324219
0.045797,-0.316662,228.0,256.0,23.498146,2.004579,2.004579,0.0,228.0,,1.805126,0.115026,0.021368,10.0,0.213684,-0.530346,-0.530346,228.0,
,,229.0,256.0,,2.116307,2.116307,0.0,229.0,0.532167,,,,,,,,229.0,0.308594
0.074521,-0.210109,230.0,256.0,13.776742,2.08196,2.08196,0.0,230.0,,1.975857,0.120811,0.025187,10.0,0.251872,-0.461981,-0.461981,230.0,
,,231.0,256.0,,2.426997,2.426997,0.0,231.0,0.543541,,,,,,,,231.0,0.308594
0.075458,-0.201086,232.0,256.0,21.884485,2.081772,2.081772,0.0,232.0,,1.755593,0.122986,0.026358,10.0,0.263581,-0.464667,-0.464667,232.0,
,,233.0,256.0,,2.569725,2.569725,0.0,233.0,0.528549,,,,,,,,233.0,0.300781
0.046157,-0.165945,234.0,256.0,23.09952,1.87138,1.87138,0.0,234.0,,3.029924,0.125648,0.029632,10.0,0.296319,-0.462264,-0.462264,234.0,
,,235.0,256.0,,2.629132,2.629132,0.0,235.0,0.506272,,,,,,,,235.0,0.296875
0.041497,-0.269781,236.0,256.0,37.928196,2.14327,2.14327,0.0,236.0,,2.012008,0.119298,0.023383,10.0,0.233828,-0.503609,-0.503609,236.0,
,,237.0,256.0,,2.227977,2.227977,0.0,237.0,0.513974,,,,,,,,237.0,0.28125
0.056205,-0.209681,238.0,256.0,20.582565,1.98417,1.98417,0.0,238.0,,1.542195,0.123982,0.025487,10.0,0.254873,-0.464554,-0.464554,238.0,
,,239.0,256.0,,2.298307,2.298307,0.0,239.0,0.535895,,,,,,,,239.0,0.335938
0.039416,-0.26769,240.0,256.0,24.751932,2.257595,2.257595,0.0,240.0,,1.779047,0.126947,0.029908,10.0,0.29908,-0.566771,-0.566771,240.0,
,,241.0,256.0,,2.434056,2.434056,0.0,241.0,0.522264,,,,,,,,241.0,0.269531
0.044365,-0.230478,242.0,256.0,29.511621,1.999567,1.999567,0.0,242.0,,1.676636,0.130578,0.031089,10.0,0.310893,-0.54137,-0.54137,242.0,
,,243.0,256.0,,2.174018,2.174018,0.0,243.0,0.52685,,,,,,,,243.0,0.324219
0.036042,-0.266656,244.0,256.0,40.536304,2.367082,2.367082,0.0,244.0,,1.858159,0.117669,0.023276,10.0,0.232756,-0.499412,-0.499412,244.0,
,,245.0,256.0,,2.387692,2.387692,0.0,245.0,0.534706,,,,,,,,245.0,0.320312
0.040147,-0.297705,246.0,256.0,38.987324,2.550118,2.550118,0.0,246.0,,2.6038,0.116463,0.021102,10.0,0.211024,-0.508729,-0.508729,246.0,
,,247.0,256.0,,2.393852,2.393852,0.0,247.0,0.525967,,,,,,,,247.0,0.277344
0.065216,-0.235745,248.0,256.0,36.784534,2.506,2.506,0.0,248.0,,1.451732,0.126364,0.027552,10.0,0.275516,-0.511261,-0.511261,248.0,
,,249.0,256.0,,2.317945,2.317945,0.0,249.0,0.523503,,,,,,,,249.0,0.285156
0.066183,-0.217621,250.0,256.0,15.913087,2.187102,2.187102,0.0,250.0,,1.626408,0.12277,0.026357,10.0,0.263573,-0.481194,-0.481194,250.0,
,,251.0,256.0,,1.991048,1.991048,0.0,251.0,0.487461,,,,,,,,251.0,0.316406
0.044746,-0.206404,252.0,256.0,27.663046,2.269022,2.269022,0.0,252.0,,1.497502,0.127738,0.028768,10.0,0.287679,-0.494082,-0.494082,252.0,
,,253.0,256.0,,2.106771,2.106771,0.0,253.0,0.559182,,,,,,,,253.0,0.300781
0.058448,-0.218843,254.0,256.0,23.517653,2.123521,2.123521,0.0,254.0,,1.674582,0.126795,0.028061,10.0,0.280615,-0.499458,-0.499458,254.0,
,,255.0,256.0,,2.107452,2.107452,0.0,255.0,0.523643,,,,,,,,255.0,0.328125
0.091326,-0.152592,256.0,256.0,17.661804,2.253773,2.253773,0.0,256.0,,4.312437,0.121658,0.029907,10.0,0.299068,-0.451659,-0.451659,256.0,
,,257.0,256.0,,2.459435,2.459435,0.0,257.0,0.499383,,,,,,,,257.0,0.292969
0.052989,-0.188483,258.0,256.0,21.777435,2.376228,2.376228,0.0,258.0,,2.484916,0.127184,0.028604,10.0,0.286042,-0.474526,-0.474526,258.0,
,,259.0,256.0,,2.0107,2.0107,0.0,259.0,0.520456,,,,,,,,259.0,0.3125
0.041815,-0.17565,260.0,256.0,16.093777,2.106998,2.106998,0.0,260.0,,1.52308,0.128582,0.028749,10.0,0.287491,-0.463142,-0.463142,260.0,
,,261.0,256.0,,2.091353,2.091353,0.0,261.0,0.589807,,,,,,,,261.0,0.335938
0.038572,-0.203365,262.0,256.0,16.460642,1.838468,1.838468,0.0,262.0,,1.711111,0.129796,0.029189,10.0,0.291891,-0.495256,-0.495256,262.0,
,,263.0,256.0,,1.878301,1.878301,0.0,263.0,0.530327,,,,,,,,263.0,0.316406
0.038884,-0.192576,264.0,256.0,12.9781,2.314995,2.314995,0.0,264.0,,2.310447,0.125711,0.027516,10.0,0.275164,-0.467741,-0.467741,264.0,
,,265.0,256.0,,2.09943,2.09943,0.0,265.0,0.486609,,,,,,,,265.0,0.273438
0.049612,0.027859,266.0,256.0,16.449322,2.063033,2.063033,0.0,266.0,,11.0025,0.123022,0.056604,10.0,0.566045,-0.538186,-0.538186,266.0,
,,267.0,256.0,,1.85623,1.85623,0.0,267.0,0.549945,,,,,,,,267.0,0.347656
0.037012,-0.221953,268.0,256.0,14.107499,1.891228,1.891228,0.0,268.0,,1.887551,0.12451,0.026576,10.0,0.26576,-0.487713,-0.487713,268.0,
,,269.0,256.0,,2.156666,2.156666,0.0,269.0,0.518728,,,,,,,,269.0,0.269531
0.04802,-0.253145,270.0,256.0,13.573305,2.133817,2.133817,0.0,270.0,,3.597654,0.12119,0.027104,10.0,0.271042,-0.524187,-0.524187,270.0,
,,271.0,256.0,,2.032619,2.032619,0.0,271.0,0.492651,,,,,,,,271.0,0.328125
0.048464,-0.147239,272.0,256.0,18.619963,2.186051,2.186051,0.0,272.0,,1.926468,0.129631,0.03072,10.0,0.307198,-0.454437,-0.454437,272.0,
,,273.0,256.0,,2.135678,2.135678,0.0,273.0,0.490306,,,,,,,,273.0,0.320312
0.040705,-0.188001,274.0,256.0,8.450581,1.962807,1.962807,0.0,274.0,,3.662154,0.126706,0.02969,10.0,0.296903,-0.484904,-0.484904,274.0,
,,275.0,256.0,,2.114407,2.114407,0.0,275.0,0.539128,,,,,,,,275.0,0.3125
0.044246,-0.300977,276.0,256.0,15.57996,2.239416,2.239416,0.0,276.0,,1.546488,0.120433,0.023842,10.0,0.238421,-0.539398,-0.539398,276.0,
,,277.0,256.0,,2.153959,2.153959,0.0,277.0,0.528277,,,,,,,,277.0,0.292969
0.054484,-0.274222,278.0,256.0,19.163675,2.309488,2.309488,0.0,278.0,,1.414311,0.112116,0.019465,10.0,0.194647,-0.468869,-0.468869,278.0,
,,279.0,256.0,,2.1516,2.1516,0.0,279.0,0.539946,,,,,,,,279.0,0.292969
0.039869,-0.192074,280.0,256.0,15.137075,2.032224,2.032224,0.0,280.0,,1.689304,0.128268,0.030015,10.0,0.30015,-0.492224,-0.492224,280.0,
,,281.0,256.0,,2.035671,2.035671,0.0,281.0,0.524097,,,,,,,,281.0,0.3125
0.037652,-0.234942,282.0,256.0,17.552788,1.941596,1.941596,0.0,282.0,,1.650197,0.124518,0.026325,10.0,0.263247,-0.498189,-0.498189,282.0,
,,283.0,256.0,,2.021142,2.021142,0.0,283.0,0.51801,,,,,,,,283.0,0.296875
0.055004,-0.255319,284.0,256.0,18.783485,1.955827,1.955827,0.0,284.0,,1.505915,0.118894,0.023278,10.0,0.232785,-0.488104,-0.488104,284.0,
,,285.0,256.0,,2.168964,2.168964,0.0,285.0,0.518517,,,,,,,,285.0,0.296875
0.040687,-0.243281,286.0,256.0,19.930326,2.664492,2.664492,0.0,286.0,,3.394023,0.114852,0.024548,10.0,0.245481,-0.488762,-0.488762,286.0,
,,287.0,256.0,,2.249917,2.249917,0.0,287.0,0.505989,,,,,,,,287.0,0.289062
0.064891,-0.077237,288.0,256.0,14.742784,1.936757,1.936757,0.0,288.0,,1.542323,0.134437,0.032796,10.0,0.327957,-0.405195,-0.405195,288.0,
,,289.0,256.0,,2.641585,2.641585,0.0,289.0,0.477975,,,,,,,,289.0,0.265625
0.056454,-0.225582,290.0,256.0,18.906898,2.009052,2.009052,0.0,290.0,,1.574523,0.125675,0.027895,10.0,0.278948,-0.50453,-0.50453,290.0,
,,291.0,256.0,,2.639535,2.639535,0.0,291.0,0.515952,,,,,,,,291.0,0.265625
0.112764,-0.176055,292.0,256.0,19.892862,2.314527,2.314527,0.0,292.0,,1.956989,0.124083,0.027777,10.0,0.27777,-0.453825,-0.453825,292.0,
,,293.0,256.0,,2.282728,2.282728,0.0,293.0,0.43074,,,,,,,,293.0,0.28125
0.03803,-0.265169,294.0,256.0,21.155027,2.064638,2.064638,0.0,294.0,,1.456926,0.120655,0.024689,10.0,0.246894,-0.512064,-0.512064,294.0,
,,295.0,256.0,,2.307401,2.307401,0.0,295.0,0.526944,,,,,,,,295.0,0.292969
0.03867,-0.238391,296.0,256.0,22.723509,2.231646,2.231646,0.0,296.0,,1.786392,0.121715,0.026747,10.0,0.267468,-0.505859,-0.505859,296.0,
,,297.0,256.0,,2.067226,2.067226,0.0,297.0,0.54714,,,,,,,,297.0,0.277344
0.069896,-0.283957,298.0,256.0,17.259785,2.160405,2.160405,0.0,298.0,,1.631612,0.117576,0.022656,10.0,0.226558,-0.510515,-0.510515,298.0,
,,299.0,256.0,,2.185039,2.185039,0.0,299.0,0.486546,,,,,,,,299.0,0.289062
