actor_grad_norm,actor_loss,batch_in_epoch,batch_size,critic_grad_norm,critic_loss,critic_loss_unweighted,epoch,local_step,q1,reference_deviation_abs_max,reference_deviation_abs_mean,reference_deviation_penalty,reference_deviation_penalty_coef,reference_deviation_penalty_w,rl_loss,rl_loss_w,step,target_q_clip
0.057471,-0.146013,76.0,256.0,29.622135,2.327534,2.327534,0.0,76.0,,6.092966,0.124172,0.034963,10.0,0.349629,-0.495641,-0.495641,76.0,
,,77.0,256.0,,2.04797,2.04797,0.0,77.0,0.538983,,,,,,,,77.0,0.347656
0.0542,-0.229926,78.0,256.0,25.621765,2.207914,2.207914,0.0,78.0,,1.656155,0.123875,0.025802,10.0,0.258023,-0.487949,-0.487949,78.0,
,,79.0,256.0,,2.406307,2.406307,0.0,79.0,0.550175,,,,,,,,79.0,0.316406
0.054614,-0.246843,80.0,256.0,18.373777,2.368291,2.368291,0.0,80.0,,1.66251,0.12563,0.026054,10.0,0.260541,-0.507385,-0.507385,80.0,
,,81.0,256.0,,2.485383,2.485383,0.0,81.0,0.512405,,,,,,,,81.0,0.3125
0.05758,-0.324205,82.0,256.0,19.897749,2.372188,2.372188,0.0,82.0,,1.66949,0.116488,0.02003,10.0,0.200298,-0.524503,-0.524503,82.0,
,,83.0,256.0,,2.250208,2.250208,0.0,83.0,0.494312,,,,,,,,83.0,0.292969
0.057773,-0.245456,84.0,256.0,18.570137,2.190864,2.190864,0.0,84.0,,1.688963,0.128597,0.028257,10.0,0.282568,-0.528023,-0.528023,84.0,
,,85.0,256.0,,2.153539,2.153539,0.0,85.0,0.508862,,,,,,,,85.0,0.292969
0.064389,-0.226139,86.0,256.0,12.204061,2.03407,2.03407,0.0,86.0,,2.440587,0.127108,0.02664,10.0,0.266396,-0.492535,-0.492535,86.0,
,,87.0,256.0,,2.414572,2.414572,0.0,87.0,0.514504,,,,,,,,87.0,0.316406
0.052986,-0.270625,88.0,256.0,10.638601,2.204536,2.204536,0.0,88.0,,2.029715,0.122659,0.025015,10.0,0.250148,-0.520772,-0.520772,88.0,
,,89.0,256.0,,1.993269,1.993269,0.0,89.0,0.495624,,,,,,,,89.0,0.3125
0.065142,-0.123672,90.0,256.0,15.796518,2.177604,2.177604,0.0,90.0,,4.008393,0.137867,0.036382,10.0,0.363822,-0.487494,-0.487494,90.0,
,,91.0,256.0,,2.028969,2.028969,0.0,91.0,0.567893,,,,,,,,91.0,0.359375
0.066812,-0.26924,92.0,256.0,12.927737,2.186333,2.186333,0.0,92.0,,1.627697,0.124251,0.024477,10.0,0.244766,-0.514005,-0.514005,92.0,
,,93.0,256.0,,2.220614,2.220614,0.0,93.0,0.58082,,,,,,,,93.0,0.328125
0.058866,-0.082163,94.0,256.0,16.325964,2.26238,2.26238,0.0,94.0,,1.70174,0.140228,0.036083,10.0,0.360828,-0.442991,-0.442991,94.0,
,,95.0,256.0,,2.265467,2.265467,0.0,95.0,0.531735,,,,,,,,95.0,0.320312
0.065796,-0.220086,96.0,256.0,10.082612,1.956292,1.956292,0.0,96.0,,2.267647,0.124641,0.025263,10.0,0.252626,-0.472712,-0.472712,96.0,
,,97.0,256.0,,2.192719,2.192719,0.0,97.0,0.523977,,,,,,,,97.0,0.328125
0.051033,-0.276979,98.0,256.0,12.119202,2.000949,2.000949,0.0,98.0,,1.484598,0.123119,0.024466,10.0,0.244658,-0.521637,-0.521637,98.0,
,,99.0,256.0,,2.189682,2.189682,0.0,99.0,0.526897,,,,,,,,99.0,0.304688
0.056003,-0.232085,100.0,256.0,10.375294,2.034685,2.034685,0.0,100.0,,1.748428,0.128191,0.028046,10.0,0.280462,-0.512547,-0.512547,100.0,
,,101.0,256.0,,2.26334,2.26334,0.0,101.0,0.485109,,,,,,,,101.0,0.261719
0.068051,-0.264303,102.0,256.0,8.642039,1.994346,1.994346,0.0,102.0,,4.799233,0.124089,0.02632,10.0,0.263203,-0.527506,-0.527506,102.0,
,,103.0,256.0,,1.657877,1.657877,0.0,103.0,0.550403,,,,,,,,103.0,0.355469
0.063796,-0.280258,104.0,256.0,8.374748,1.751637,1.751637,0.0,104.0,,1.702694,0.123306,0.023469,10.0,0.234692,-0.51495,-0.51495,104.0,
,,105.0,256.0,,2.145056,2.145056,0.0,105.0,0.545319,,,,,,,,105.0,0.324219
0.055775,-0.231815,106.0,256.0,11.087845,1.971943,1.971943,0.0,106.0,,1.847606,0.129821,0.028765,10.0,0.287654,-0.519469,-0.519469,106.0,
,,107.0,256.0,,2.275487,2.275487,0.0,107.0,0.498698,,,,,,,,107.0,0.316406
0.058216,-0.117348,108.0,256.0,13.178555,2.27896,2.27896,0.0,108.0,,1.834896,0.136686,0.034132,10.0,0.341323,-0.458671,-0.458671,108.0,
,,109.0,256.0,,2.361621,2.361621,0.0,109.0,0.493012,,,,,,,,109.0,0.253906
0.061996,-0.251836,110.0,256.0,9.818896,2.217262,2.217262,0.0,110.0,,1.737132,0.125303,0.024554,10.0,0.245543,-0.497379,-0.497379,110.0,
,,111.0,256.0,,2.019595,2.019595,0.0,111.0,0.496936,,,,,,,,111.0,0.320312
0.056196,-0.314141,112.0,256.0,13.42051,2.188843,2.188843,0.0,112.0,,1.462346,0.119594,0.021338,10.0,0.213378,-0.52752,-0.52752,112.0,
,,113.0,256.0,,2.40583,2.40583,0.0,113.0,0.556929,,,,,,,,113.0,0.3125
0.074593,-0.218855,114.0,256.0,25.343489,2.004721,2.004721,0.0,114.0,,1.72739,0.129511,0.029346,10.0,0.293456,-0.512311,-0.512311,114.0,
,,115.0,256.0,,2.2982,2.2982,0.0,115.0,0.463661,,,,,,,,115.0,0.269531
0.062003,-0.343216,116.0,256.0,12.970123,1.928675,1.928675,0.0,116.0,,1.951232,0.116978,0.020261,10.0,0.202615,-0.54583,-0.54583,116.0,
,,117.0,256.0,,2.259999,2.259999,0.0,117.0,0.520589,,,,,,,,117.0,0.347656
0.11472,-0.227431,118.0,256.0,23.261559,2.200585,2.200585,0.0,118.0,,1.793541,0.123046,0.023971,10.0,0.239707,-0.467138,-0.467138,118.0,
,,119.0,256.0,,2.407016,2.407016,0.0,119.0,0.466084,,,,,,,,119.0,0.304688
0.056525,-0.192222,120.0,256.0,23.466141,2.255734,2.255734,0.0,120.0,,1.996101,0.129487,0.028689,10.0,0.286888,-0.47911,-0.47911,120.0,
,,121.0,256.0,,2.318324,2.318324,0.0,121.0,0.528478,,,,,,,,121.0,0.296875
0.068244,-0.198724,122.0,256.0,22.320408,2.097573,2.097573,0.0,122.0,,6.17435,0.122635,0.02985,10.0,0.298502,-0.497225,-0.497225,122.0,
,,123.0,256.0,,2.165207,2.165207,0.0,123.0,0.479258,,,,,,,,123.0,0.296875
0.049927,-0.162025,124.0,256.0,42.863605,2.617672,2.617672,0.0,124.0,,1.636822,0.13302,0.031098,10.0,0.310975,-0.473001,-0.473001,124.0,
,,125.0,256.0,,2.303149,2.303149,0.0,125.0,0.489944,,,,,,,,125.0,0.261719
0.06163,-0.325204,126.0,256.0,25.818758,2.404031,2.404031,0.0,126.0,,1.628511,0.116908,0.020488,10.0,0.204878,-0.530082,-0.530082,126.0,
,,127.0,256.0,,2.587699,2.587699,0.0,127.0,0.546153,,,,,,,,127.0,0.292969
0.082982,-0.309705,128.0,256.0,14.550386,2.471342,2.471342,0.0,128.0,,1.710686,0.117228,0.019299,10.0,0.192992,-0.502697,-0.502697,128.0,
,,129.0,256.0,,2.444846,2.444846,0.0,129.0,0.485094,,,,,,,,129.0,0.304688
0.050234,-0.212724,130.0,256.0,37.715019,2.476347,2.476347,0.0,130.0,,2.551158,0.124886,0.025636,10.0,0.256361,-0.469086,-0.469086,130.0,
,,131.0,256.0,,2.331616,2.331616,0.0,131.0,0.532306,,,,,,,,131.0,0.292969
0.056545,-0.286945,132.0,256.0,22.400362,2.297867,2.297867,0.0,132.0,,1.52727,0.124017,0.025401,10.0,0.254007,-0.540952,-0.540952,132.0,
,,133.0,256.0,,2.348919,2.348919,0.0,133.0,0.543293,,,,,,,,133.0,0.292969
0.064359,-0.255039,134.0,256.0,11.278523,2.023723,2.023723,0.0,134.0,,1.60347,0.124705,0.024958,10.0,0.24958,-0.50462,-0.50462,134.0,
,,135.0,256.0,,2.345405,2.345405,0.0,135.0,0.515141,,,,,,,,135.0,0.273438
0.08256,-0.032776,136.0,256.0,23.445965,2.251848,2.251848,0.0,136.0,,5.359319,0.134174,0.040295,10.0,0.402952,-0.435728,-0.435728,136.0,
,,137.0,256.0,,2.076356,2.076356,0.0,137.0,0.487939,,,,,,,,137.0,0.296875
0.052107,-0.333381,138.0,256.0,9.548132,2.277973,2.277973,0.0,138.0,,1.648065,0.121744,0.022754,10.0,0.22754,-0.560921,-0.560921,138.0,
,,139.0,256.0,,2.096017,2.096017,0.0,139.0,0.525449,,,,,,,,139.0,0.304688
0.053866,-0.361394,140.0,256.0,16.235985,2.118561,2.118561,0.0,140.0,,1.913612,0.116974,0.019143,10.0,0.191432,-0.552827,-0.552827,140.0,
,,141.0,256.0,,2.109834,2.109834,0.0,141.0,0.554907,,,,,,,,141.0,0.3125
0.055621,-0.20796,142.0,256.0,10.358051,2.124667,2.124667,0.0,142.0,,4.071869,0.128395,0.029546,10.0,0.29546,-0.50342,-0.50342,142.0,
,,143.0,256.0,,2.038752,2.038752,0.0,143.0,0.533845,,,,,,,,143.0,0.339844
0.061153,-0.147768,144.0,256.0,19.406324,2.21151,2.21151,0.0,144.0,,2.024784,0.135169,0.033611,10.0,0.336107,-0.483875,-0.483875,144.0,
,,145.0,256.0,,2.068334,2.068334,0.0,145.0,0.526781,,,,,,,,145.0,0.324219
0.050453,-0.219026,146.0,256.0,6.990891,1.795023,1.795023,0.0,146.0,,1.762766,0.124635,0.025873,10.0,0.258733,-0.477759,-0.477759,146.0,
,,147.0,256.0,,2.128654,2.128654,0.0,147.0,0.532925,,,,,,,,147.0,0.296875
0.053143,-0.287642,148.0,256.0,7.362795,1.873394,1.873394,0.0,148.0,,1.59379,0.122844,0.025036,10.0,0.250361,-0.538003,-0.538003,148.0,
,,149.0,256.0,,2.292534,2.292534,0.0,149.0,0.50332,,,,,,,,149.0,0.289062
0.080705,-0.27203,150.0,256.0,10.564151,2.026314,2.026314,0.0,150.0,,1.911619,0.11912,0.022857,10.0,0.22857,-0.500601,-0.500601,150.0,
,,151.0,256.0,,2.257243,2.257243,0.0,151.0,0.464237,,,,,,,,151.0,0.28125
0.053387,-0.276978,152.0,256.0,13.011378,2.122296,2.122296,0.0,152.0,,1.772159,0.126695,0.025604,10.0,0.256043,-0.53302,-0.53302,152.0,
,,153.0,256.0,,2.234655,2.234655,0.0,153.0,0.487981,,,,,,,,153.0,0.300781
0.054465,-0.233017,154.0,256.0,17.700146,2.528203,2.528203,0.0,154.0,,1.635433,0.124426,0.026151,10.0,0.261515,-0.494532,-0.494532,154.0,
,,155.0,256.0,,2.16553,2.16553,0.0,155.0,0.551479,,,,,,,,155.0,0.320312
0.051227,-0.240882,156.0,256.0,30.40358,2.010008,2.010008,0.0,156.0,,2.261218,0.125803,0.026628,10.0,0.266276,-0.507158,-0.507158,156.0,
,,157.0,256.0,,2.142286,2.142286,0.0,157.0,0.525993,,,,,,,,157.0,0.34375
0.053853,-0.240735,158.0,256.0,12.645198,1.9698,1.9698,0.0,158.0,,1.77689,0.124066,0.024476,10.0,0.244761,-0.485496,-0.485496,158.0,
,,159.0,256.0,,2.173803,2.173803,0.0,159.0,0.573742,,,,,,,,159.0,0.332031
0.052748,-0.240127,160.0,256.0,15.729681,2.155084,2.155084,0.0,160.0,,2.371155,0.125078,0.026003,10.0,0.260026,-0.500153,-0.500153,160.0,
,,161.0,256.0,,2.084315,2.084315,0.0,161.0,0.48835,,,,,,,,161.0,0.316406
0.059428,-0.213012,162.0,256.0,24.555134,2.113014,2.113014,0.0,162.0,,1.896755,0.125197,0.025435,10.0,0.254349,-0.467361,-0.467361,162.0,
,,163.0,256.0,,1.937182,1.937182,0.0,163.0,0.526567,,,,,,,,163.0,0.34375
0.056073,-0.251048,164.0,256.0,19.338655,2.112127,2.112127,0.0,164.0,,1.773324,0.126052,0.027972,10.0,0.279719,-0.530767,-0.530767,164.0,
,,165.0,256.0,,2.040251,2.040251,0.0,165.0,0.524848,,,,,,,,165.0,0.324219
0.078664,-0.29068,166.0,256.0,15.86771,2.036799,2.036799,0.0,166.0,,1.39427,0.119466,0.020206,10.0,0.202065,-0.492745,-0.492745,166.0,
,,167.0,256.0,,2.210696,2.210696,0.0,167.0,0.470131,,,,,,,,167.0,0.324219
0.05385,-0.290714,168.0,256.0,19.746494,2.179347,2.179347,0.0,168.0,,2.013837,0.117747,0.021013,10.0,0.210134,-0.500848,-0.500848,168.0,
,,169.0,256.0,,1.794577,1.794577,0.0,169.0,0.483613,,,,,,,,169.0,0.324219
0.048502,-0.249778,170.0,256.0,14.291699,2.35414,2.35414,0.0,170.0,,1.506255,0.121191,0.02285,10.0,0.228504,-0.478283,-0.478283,170.0,
,,171.0,256.0,,2.047034,2.047034,0.0,171.0,0.511167,,,,,,,,171.0,0.269531
0.064599,0.050151,172.0,256.0,8.686302,1.895535,1.895535,0.0,172.0,,9.0442,0.137708,0.052033,10.0,0.520332,-0.470182,-0.470182,172.0,
,,173.0,256.0,,1.85925,1.85925,0.0,173.0,0.548824,,,,,,,,173.0,0.363281
0.051776,-0.243727,174.0,256.0,16.034746,2.061713,2.061713,0.0,174.0,,1.705397,0.125408,0.025879,10.0,0.258787,-0.502515,-0.502515,174.0,
,,175.0,256.0,,2.327645,2.327645,0.0,175.0,0.548795,,,,,,,,175.0,0.3125
0.052886,-0.219292,176.0,256.0,11.32845,1.979721,1.979721,0.0,176.0,,1.913589,0.126647,0.02671,10.0,0.267098,-0.48639,-0.48639,176.0,
,,177.0,256.0,,2.055583,2.055583,0.0,177.0,0.529092,,,,,,,,177.0,0.3125
0.060308,-0.188447,178.0,256.0,8.690288,2.029203,2.029203,0.0,178.0,,1.647932,0.129263,0.030244,10.0,0.302435,-0.490882,-0.490882,178.0,
,,179.0,256.0,,2.209627,2.209627,0.0,179.0,0.515679,,,,,,,,179.0,0.289062
0.049269,-0.287761,180.0,256.0,6.923287,2.038568,2.038568,0.0,180.0,,1.366341,0.120405,0.021972,10.0,0.219715,-0.507476,-0.507476,180.0,
,,181.0,256.0,,1.976614,1.976614,0.0,181.0,0.520973,,,,,,,,181.0,0.332031
0.057245,-0.149631,182.0,256.0,12.339142,1.958781,1.958781,0.0,182.0,,1.833074,0.137027,0.034499,10.0,0.344995,-0.494626,-0.494626,182.0,
,,183.0,256.0,,2.091142,2.091142,0.0,183.0,0.50892,,,,,,,,183.0,0.300781
0.054665,-0.226804,184.0,256.0,15.544667,2.124681,2.124681,0.0,184.0,,1.674416,0.126427,0.026962,10.0,0.269624,-0.496429,-0.496429,184.0,
,,185.0,256.0,,1.605509,1.605509,0.0,185.0,0.542645,,,,,,,,185.0,0.386719
0.052237,-0.222565,186.0,256.0,19.458282,2.038575,2.038575,0.0,186.0,,2.277379,0.129829,0.028311,10.0,0.283106,-0.505671,-0.505671,186.0,
,,187.0,256.0,,2.313869,2.313869,0.0,187.0,0.516376,,,,,,,,187.0,0.300781
0.092374,-0.326555,188.0,256.0,13.047027,2.153824,2.153824,0.0,188.0,,1.689285,0.11306,0.018887,10.0,0.188866,-0.515421,-0.515421,188.0,
,,189.0,256.0,,1.974115,1.974115,0.0,189.0,0.504937,,,,,,,,189.0,0.34375
0.059199,-0.221486,190.0,256.0,13.062569,2.094939,2.094939,0.0,190.0,,1.76772,0.122876,0.024938,10.0,0.249382,-0.470868,-0.470868,190.0,
,,191.0,256.0,,2.056939,2.056939,0.0,191.0,0.576726,,,,,,,,191.0,0.367188
0.045711,-0.247461,192.0,256.0,22.830294,1.97121,1.97121,0.0,192.0,,1.616355,0.125023,0.026114,10.0,0.261143,-0.508604,-0.508604,192.0,
,,193.0,256.0,,2.061097,2.061097,0.0,193.0,0.51553,,,,,,,,193.0,0.285156
0.053632,-0.228234,194.0,256.0,26.421825,2.088394,2.088394,0.0,194.0,,1.832248,0.122207,0.024739,10.0,0.247386,-0.47562,-0.47562,194.0,
,,195.0,256.0,,2.210107,2.210107,0.0,195.0,0.494265,,,,,,,,195.0,0.253906
0.047207,-0.220509,196.0,256.0,31.452101,2.232231,2.232231,0.0,196.0,,1.623772,0.128489,0.028413,10.0,0.284126,-0.504635,-0.504635,196.0,
,,197.0,256.0,,2.035554,2.035554,0.0,197.0,0.529303,,,,,,,,197.0,0.296875
0.08961,-0.295632,198.0,256.0,66.70475,2.370183,2.370183,0.0,198.0,,1.71588,0.121252,0.023117,10.0,0.23117,-0.526802,-0.526802,198.0,
,,199.0,256.0,,2.38231,2.38231,0.0,199.0,0.546654,,,,,,,,199.0,0.335938
0.057177,-0.140899,200.0,256.0,32.739128,2.27934,2.27934,0.0,200.0,,1.7723,0.133897,0.031099,10.0,0.310991,-0.45189,-0.45189,200.0,
,,201.0,256.0,,1.985337,1.985337,0.0,201.0,0.505146,,,,,,,,201.0,0.332031
0.069779,-0.250516,202.0,256.0,35.868809,2.382532,2.382532,0.0,202.0,,1.889282,0.118584,0.022058,10.0,0.220579,-0.471095,-0.471095,202.0,
,,203.0,256.0,,2.05559,2.05559,0.0,203.0,0.540298,,,,,,,,203.0,0.363281
