command_target_rad,delta_z_from_home_m,end_effector_x_m,end_effector_y_m,end_effector_z_m,frame,isaac_dof_index,joint,joint_readback_rad,joint_velocity_rad_s,phase,position_error_rad,repeat,robot,simulation_time_s
-0.96,0.010707378387451172,0.33044373989105225,-0.01898045651614666,0.32520371675491333,10,1,shoulder,-1.0335711240768433,0.10131547600030899,return_home,0.0735711240768433,0,follower_right,0.16666666666666666
-0.96,0.01053839921951294,-0.33022913336753845,-0.01901962049305439,0.3250347673892975,11,1,shoulder,-1.0323678255081177,0.0993986502289772,return_home,0.07236782550811771,0,follower_left,0.18333333333333332
-0.96,0.010538429021835327,0.33022913336753845,-0.01898043043911457,0.3250347673892975,11,1,shoulder,-1.0323677062988281,0.09939613938331604,return_home,0.07236770629882816,0,follower_right,0.18333333333333332
-0.96,0.0103587806224823,-0.3300037682056427,-0.019019704312086105,0.32485514879226685,12,1,shoulder,-1.031101942062378,0.10146229714155197,return_home,0.07110194206237797,0,follower_left,0.2
-0.96,0.010358721017837524,0.3300038278102875,-0.0189803633838892,0.3248550593852997,12,1,shoulder,-1.0311020612716675,0.10145978629589081,return_home,0.07110206127166752,0,follower_right,0.2
-0.96,0.01017451286315918,-0.3297650218009949,-0.019019661471247673,0.3246708810329437,13,1,shoulder,-1.0297572612762451,0.10310111939907074,return_home,0.06975726127624515,0,follower_left,0.21666666666666667
-0.96,0.010174661874771118,0.32976505160331726,-0.01898033544421196,0.3246710002422333,13,1,shoulder,-1.0297571420669556,0.10310623794794083,return_home,0.0697571420669556,0,follower_right,0.21666666666666667
-0.96,0.009977936744689941,-0.32951366901397705,-0.01901969686150551,0.3244743049144745,14,1,shoulder,-1.028340458869934,0.10554139316082001,return_home,0.06834045886993412,0,follower_left,0.23333333333333334
-0.96,0.009978145360946655,0.3295138478279114,-0.018980389460921288,0.3244744837284088,14,1,shoulder,-1.0283409357070923,0.10553587973117828,return_home,0.06834093570709232,0,follower_right,0.23333333333333334
-0.96,0.009764254093170166,-0.32924628257751465,-0.019019711762666702,0.3242606222629547,15,1,shoulder,-1.0268367528915405,0.10475831478834152,return_home,0.06683675289154056,0,follower_left,0.25
-0.96,0.009764313697814941,0.329246461391449,-0.01898035779595375,0.3242606520652771,15,1,shoulder,-1.0268367528915405,0.10477928072214127,return_home,0.06683675289154056,0,follower_right,0.25
-0.96,0.009540408849716187,-0.3289709985256195,-0.0190197192132473,0.32403677701950073,16,1,shoulder,-1.025282621383667,0.10552553087472916,return_home,0.06528262138366703,0,follower_left,0.26666666666666666
-0.96,0.009540468454360962,0.3289710283279419,-0.01898029074072838,0.3240368068218231,16,1,shoulder,-1.0252825021743774,0.105519600212574,return_home,0.06528250217437748,0,follower_right,0.26666666666666666
-0.96,0.009315460920333862,-0.3286832869052887,-0.019019683822989464,0.3238118290901184,17,1,shoulder,-1.0236573219299316,0.10484906286001205,return_home,0.06365732192993168,0,follower_left,0.2833333333333333
-0.96,0.00931549072265625,0.3286833167076111,-0.0189803559333086,0.3238118290901184,17,1,shoulder,-1.0236574411392212,0.10484865307807922,return_home,0.06365744113922123,0,follower_right,0.2833333333333333
-0.96,0.009082168340682983,-0.328389048576355,-0.019019683822989464,0.32357853651046753,18,1,shoulder,-1.0219902992248535,0.10575715452432632,return_home,0.06199029922485355,0,follower_left,0.3
-0.96,0.009082227945327759,0.3283890187740326,-0.018980301916599274,0.3235785663127899,18,1,shoulder,-1.021990180015564,0.10576307028532028,return_home,0.061990180015564,0,follower_right,0.3
-0.96,0.008840024471282959,-0.32808536291122437,-0.019019754603505135,0.3233363926410675,19,1,shoulder,-1.0202689170837402,0.10806472599506378,return_home,0.06026891708374027,0,follower_left,0.31666666666666665
-0.96,0.008839964866638184,0.32808539271354675,-0.01898028701543808,0.32333630323410034,19,1,shoulder,-1.0202690362930298,0.10805533826351166,return_home,0.06026903629302982,0,follower_right,0.31666666666666665
-0.96,0.008589893579483032,-0.3277745544910431,-0.01901972107589245,0.3230862617492676,20,1,shoulder,-1.0185037851333618,0.10932967811822891,return_home,0.05850378513336185,0,follower_left,0.3333333333333333
-0.96,0.008589953184127808,0.32777443528175354,-0.018980316817760468,0.32308629155158997,20,1,shoulder,-1.0185037851333618,0.10934939235448837,return_home,0.05850378513336185,0,follower_right,0.3333333333333333
-0.96,0.008331537246704102,-0.3274534344673157,-0.01901978626847267,0.32282790541648865,21,1,shoulder,-1.0166805982589722,0.10838610678911209,return_home,0.056680598258972203,0,follower_left,0.35
-0.96,0.00833156704902649,0.3274533450603485,-0.018980253487825394,0.32282790541648865,21,1,shoulder,-1.0166805982589722,0.10836334526538849,return_home,0.056680598258972203,0,follower_right,0.35
-0.96,0.008065462112426758,-0.3271286189556122,-0.01901972107589245,0.3225618302822113,22,1,shoulder,-1.0148314237594604,0.10823944211006165,return_home,0.054831423759460485,0,follower_left,0.36666666666666664
-0.96,0.008065223693847656,0.3271285891532898,-0.018980327993631363,0.3225615620613098,22,1,shoulder,-1.0148314237594604,0.10825876146554947,return_home,0.054831423759460485,0,follower_right,0.36666666666666664
-0.96,0.007796257734298706,-0.32679644227027893,-0.019019773229956627,0.32229262590408325,23,1,shoulder,-1.012938380241394,0.10735040158033371,return_home,0.05293838024139408,0,follower_left,0.38333333333333336
-0.96,0.007796198129653931,0.32679641246795654,-0.018980301916599274,0.3222925364971161,23,1,shoulder,-1.012938141822815,0.10733683407306671,return_home,0.05293814182281498,0,follower_right,0.38333333333333336
-0.96,0.007523059844970703,-0.3264616131782532,-0.019019797444343567,0.32201942801475525,24,1,shoulder,-1.0110256671905518,0.10695506632328033,return_home,0.05102566719055179,0,follower_left,0.4
-0.96,0.007523149251937866,0.32646167278289795,-0.018980182707309723,0.3220194876194,24,1,shoulder,-1.0110257863998413,0.10696440935134888,return_home,0.051025786399841344,0,follower_right,0.4
-0.96,0.007244914770126343,-0.32612141966819763,-0.01901981793344021,0.3217412829399109,25,1,shoulder,-1.0090806484222412,0.10646989196538925,return_home,0.049080648422241246,0,follower_left,0.4166666666666667
-0.96,0.007245302200317383,0.32612138986587524,-0.018980197608470917,0.32174164056777954,25,1,shoulder,-1.009080410003662,0.10647079348564148,return_home,0.049080410003662145,0,follower_right,0.4166666666666667
-0.96,0.006961345672607422,-0.3257791996002197,-0.01901976950466633,0.32145771384239197,26,1,shoulder,-1.0071202516555786,0.10579417645931244,return_home,0.04712025165557865,0,follower_left,0.43333333333333335
-0.96,0.006961613893508911,0.32577937841415405,-0.018980251625180248,0.32145795226097107,26,1,shoulder,-1.0071207284927368,0.10578852146863937,return_home,0.04712072849273685,0,follower_right,0.43333333333333335
-0.96,0.006676197052001953,-0.32543423771858215,-0.019019853323698044,0.3211725652217865,27,1,shoulder,-1.0051409006118774,0.10534163564443588,return_home,0.04514090061187748,0,follower_left,0.45
-0.96,0.006675988435745239,0.3254341781139374,-0.018980178982019428,0.3211723268032074,27,1,shoulder,-1.0051403045654297,0.10535132884979248,return_home,0.04514030456542972,0,follower_right,0.45
-0.96,0.006390005350112915,-0.32508841156959534,-0.01901983842253685,0.32088637351989746,28,1,shoulder,-1.00315260887146,0.10467030853033066,return_home,0.043152608871459996,0,follower_left,0.4666666666666667
-0.96,0.006389975547790527,0.32508862018585205,-0.01898017339408398,0.3208863139152527,28,1,shoulder,-1.0031533241271973,0.10464125126600266,return_home,0.0431533241271973,0,follower_right,0.4666666666666667
-0.96,0.0061016082763671875,-0.3247416615486145,-0.01901986636221409,0.32059797644615173,29,1,shoulder,-1.0011564493179321,0.1043100357055664,return_home,0.041156449317932164,0,follower_left,0.48333333333333334
-0.96,0.006101787090301514,0.32474154233932495,-0.018980141729116443,0.32059812545776367,29,1,shoulder,-1.0011556148529053,0.10433515161275864,return_home,0.04115561485290531,0,follower_right,0.48333333333333334
-0.96,0.00581088662147522,-0.32439514994621277,-0.019019857048988342,0.32030725479125977,30,1,shoulder,-0.9991576075553894,0.10363784432411194,return_home,0.03915760755538944,0,follower_left,0.5
-0.96,0.005810946226119995,0.32439514994621277,-0.01898019947111607,0.32030728459358215,30,1,shoulder,-0.9991579651832581,0.10360947251319885,return_home,0.03915796518325809,0,follower_right,0.5
-0.96,0.005519956350326538,-0.3240494132041931,-0.019019853323698044,0.3200163245201111,31,1,shoulder,-0.9971606135368347,0.10316745936870575,return_home,0.03716061353683475,0,follower_left,0.5166666666666667
-0.96,0.005519956350326538,0.3240493834018707,-0.018980160355567936,0.3200162947177887,31,1,shoulder,-0.9971601366996765,0.10320571064949036,return_home,0.03716013669967655,0,follower_right,0.5166666666666667
-0.96,0.005230575799942017,-0.3237055242061615,-0.019019944593310356,0.31972694396972656,32,1,shoulder,-0.9951704740524292,0.10256342589855194,return_home,0.035170474052429235,0,follower_left,0.5333333333333333
-0.96,0.005230545997619629,0.3237057030200958,-0.01898007467389107,0.3197268843650818,32,1,shoulder,-0.9951708316802979,0.10251767933368683,return_home,0.03517083168029789,0,follower_right,0.5333333333333333
-0.96,0.0049419403076171875,-0.3233641982078552,-0.01901993528008461,0.31943830847740173,33,1,shoulder,-0.9931913614273071,0.10214199870824814,return_home,0.033191361427307164,0,follower_left,0.55
-0.96,0.004942148923873901,0.32336416840553284,-0.01898007839918137,0.31943848729133606,33,1,shoulder,-0.9931911826133728,0.10218226909637451,return_home,0.03319118261337284,0,follower_right,0.55
-0.96,0.004654049873352051,-0.32302582263946533,-0.019019952043890953,0.3191504180431366,34,1,shoulder,-0.9912269711494446,0.10158825665712357,return_home,0.031226971149444616,0,follower_left,0.5666666666666667
-0.96,0.004654228687286377,0.32302603125572205,-0.018980072811245922,0.31915056705474854,34,1,shoulder,-0.9912272691726685,0.10155218094587326,return_home,0.031227269172668493,0,follower_right,0.5666666666666667
-0.96,0.004368424415588379,-0.32269152998924255,-0.01901998743414879,0.3188647925853729,35,1,shoulder,-0.9892826676368713,0.10110022127628326,return_home,0.029282667636871373,0,follower_left,0.5833333333333334
-0.96,0.004368335008621216,0.32269155979156494,-0.01898007653653622,0.3188646733760834,35,1,shoulder,-0.9892826676368713,0.10113617032766342,return_home,0.029282667636871373,0,follower_right,0.5833333333333334
-0.96,0.004086434841156006,-0.3223620057106018,-0.01902000606060028,0.31858280301094055,36,1,shoulder,-0.9873624444007874,0.10057785362005234,return_home,0.02736244440078739,0,follower_left,0.6
-0.96,0.004086315631866455,0.3223620355129242,-0.018980041146278385,0.3185826539993286,36,1,shoulder,-0.9873623847961426,0.10054350644350052,return_home,0.027362384796142614,0,follower_right,0.6
-0.96,0.0038079917430877686,-0.3220379650592804,-0.019020063802599907,0.3183043599128723,37,1,shoulder,-0.985471248626709,0.10015993565320969,return_home,0.02547124862670902,0,follower_left,0.6166666666666667
-0.96,0.003808140754699707,0.32203805446624756,-0.018979998305439953,0.31830447912216187,37,1,shoulder,-0.9854713082313538,0.10018177330493927,return_home,0.025471308231353795,0,follower_right,0.6166666666666667
-0.96,0.0035333335399627686,-0.3217199444770813,-0.019020067527890205,0.3180297017097473,38,1,shoulder,-0.9836125373840332,0.09960665553808212,return_home,0.02361253738403324,0,follower_left,0.6333333333333333
-0.96,0.0035334527492523193,0.32172006368637085,-0.018979940563440326,0.3180297911167145,38,1,shoulder,-0.9836125373840332,0.09959156066179276,return_home,0.02361253738403324,0,follower_right,0.6333333333333333
-0.96,0.0032630860805511475,-0.32140907645225525,-0.019020065665245056,0.3177594542503357,39,1,shoulder,-0.9817913174629211,0.0987463891506195,return_home,0.021791317462921178,0,follower_left,0.65
-0.96,0.0032630562782287598,0.32140904664993286,-0.01897995173931122,0.3177593946456909,39,1,shoulder,-0.9817913174629211,0.09876745939254761,return_home,0.021791317462921178,0,follower_right,0.65
-0.96,0.00299873948097229,-0.32110562920570374,-0.019020022824406624,0.31749510765075684,40,1,shoulder,-0.980011522769928,0.09780175238847733,return_home,0.020011522769928014,0,follower_left,0.6666666666666666
-0.96,0.0029987990856170654,0.32110580801963806,-0.018979974091053013,0.3174951374530792,40,1,shoulder,-0.9800117015838623,0.09778890758752823,return_home,0.02001170158386234,0,follower_right,0.6666666666666666
-0.96,0.0027414560317993164,-0.3208107352256775,-0.019020121544599533,0.31723782420158386,41,1,shoulder,-0.9782787561416626,0.09685186296701431,return_home,0.018278756141662633,0,follower_left,0.6833333333333333
-0.96,0.0027414560317993164,0.32081079483032227,-0.018979949876666073,0.3172377943992615,41,1,shoulder,-0.9782788157463074,0.09686154872179031,return_home,0.01827881574630741,0,follower_right,0.6833333333333333
-0.96,0.002491086721420288,-0.3205249011516571,-0.01902010850608349,0.31698745489120483,42,1,shoulder,-0.9765967726707458,0.09592774510383606,return_home,0.016596772670745885,0,follower_left,0.7
-0.96,0.0024911165237426758,0.3205249309539795,-0.01897992752492428,0.31698745489120483,42,1,shoulder,-0.9765968322753906,0.09591799974441528,return_home,0.01659683227539066,0,follower_right,0.7
-0.96,0.002247929573059082,-0.3202488124370575,-0.019020145758986473,0.31674429774284363,43,1,shoulder,-0.9749693870544434,0.09494787454605103,return_home,0.014969387054443395,0,follower_left,0.7166666666666667
-0.96,0.0022478699684143066,0.3202487528324127,-0.018979864194989208,0.31674420833587646,43,1,shoulder,-0.9749693870544434,0.09496118128299713,return_home,0.014969387054443395,0,follower_right,0.7166666666666667
-0.96,0.002013087272644043,-0.3199833631515503,-0.01902025006711483,0.3165094554424286,44,1,shoulder,-0.973402738571167,0.0939151793718338,return_home,0.013402738571167028,0,follower_left,0.7333333333333333
-0.96,0.0020132362842559814,0.3199833333492279,-0.018979780375957492,0.31650957465171814,44,1,shoulder,-0.9734026789665222,0.09390997886657715,return_home,0.013402678966522252,0,follower_right,0.7333333333333333
-0.96,0.0017874836921691895,-0.31972748041152954,-0.0190202035009861,0.31628385186195374,45,1,shoulder,-0.9718932509422302,0.09151250123977661,return_home,0.01189325094223026,0,follower_left,0.75
-0.96,0.0017874538898468018,0.3197276294231415,-0.018979804590344432,0.31628379225730896,45,1,shoulder,-0.971893310546875,0.09149737656116486,return_home,0.011893310546875036,0,follower_right,0.75
-0.96,0.0015696883201599121,-0.3194839358329773,-0.019020168110728264,0.31606605648994446,46,1,shoulder,-0.970451831817627,0.08856973797082901,return_home,0.010451831817626989,0,follower_left,0.7666666666666667
-0.96,0.0015697181224822998,0.31948384642601013,-0.01897983811795712,0.31606605648994446,46,1,shoulder,-0.970451831817627,0.08858492225408554,return_home,0.010451831817626989,0,follower_right,0.7666666666666667
-0.96,0.0013616979122161865,-0.319253146648407,-0.019020218402147293,0.31585806608200073,47,1,shoulder,-0.9690854549407959,0.08651825785636902,return_home,0.009085454940795934,0,follower_left,0.7833333333333333
-0.96,0.001361757516860962,0.31925317645072937,-0.01897980831563473,0.3158580958843231,47,1,shoulder,-0.9690854549407959,0.08650072664022446,return_home,0.009085454940795934,0,follower_right,0.7833333333333333
-0.96,0.0011689066886901855,-0.3190375566482544,-0.01902032643556595,0.31566527485847473,48,1,shoulder,-0.9678057432174683,0.08583585172891617,return_home,0.007805743217468297,0,follower_left,0.8
-0.96,0.001168966293334961,0.3190375566482544,-0.018979720771312717,0.3156653046607971,48,1,shoulder,-0.967805802822113,0.08585527539253235,return_home,0.007805802822113073,0,follower_right,0.8
-0.96,0.0009905099868774414,-0.31883442401885986,-0.019020291045308113,0.315486878156662,49,1,shoulder,-0.9666013121604919,0.08430805057287216,return_home,0.006601312160491979,0,follower_left,0.8166666666666667
-0.96,0.0009905695915222168,0.3188343942165375,-0.018979815766215328,0.3154869079589844,49,1,shoulder,-0.9666012525558472,0.0842960849404335,return_home,0.0066012525558472035,0,follower_right,0.8166666666666667
-0.96,0.0008210837841033936,-0.3186464011669159,-0.01902027241885662,0.31531745195388794,50,1,shoulder,-0.9654830098152161,0.0824122279882431,return_home,0.0054830098152161,0,follower_left,0.8333333333333334
-0.96,0.0008211731910705566,0.3186464309692383,-0.018979778513312343,0.3153175115585327,50,1,shoulder,-0.9654830098152161,0.08240890502929688,return_home,0.0054830098152161,0,follower_right,0.8333333333333334
-0.96,0.0006633996963500977,-0.31847137212753296,-0.019020307809114456,0.31515976786613464,51,1,shoulder,-0.9644433259963989,0.07863350957632065,return_home,0.004443325996398961,0,follower_left,0.85
-0.96,0.0006635189056396484,0.3184714615345001,-0.018979756161570552,0.3151598572731018,51,1,shoulder,-0.9644433259963989,0.07863577455282211,return_home,0.004443325996398961,0,follower_right,0.85
-0.96,0.0005223453044891357,-0.3183159828186035,-0.019020356237888336,0.3150187134742737,52,1,shoulder,-0.9635172486305237,0.0772380605340004,return_home,0.003517248630523717,0,follower_left,0.8666666666666667
-0.96,0.0005223751068115234,0.3183160424232483,-0.018979659304022792,0.3150187134742737,52,1,shoulder,-0.9635173082351685,0.07723573595285416,return_home,0.0035173082351684926,0,follower_right,0.8666666666666667
-0.96,0.00039884448051452637,-0.31817626953125,-0.019020339474081993,0.3148952126502991,53,1,shoulder,-0.9626854658126831,0.07612773030996323,return_home,0.002685465812683141,0,follower_left,0.8833333333333333
-0.96,0.00039905309677124023,0.3181763291358948,-0.018979683518409732,0.3148953914642334,53,1,shoulder,-0.9626854658126831,0.0761355310678482,return_home,0.002685465812683141,0,follower_right,0.8833333333333333
-0.96,0.0002880096435546875,-0.3180513381958008,-0.01902029663324356,0.31478437781333923,54,1,shoulder,-0.9619404673576355,0.07141764461994171,return_home,0.0019404673576355336,0,follower_left,0.9
-0.96,0.00028821825981140137,0.3180513381958008,-0.018979696556925777,0.31478455662727356,54,1,shoulder,-0.9619404077529907,0.07140790671110153,return_home,0.0019404077529907582,0,follower_right,0.9
-0.96,0.00019374489784240723,-0.317948579788208,-0.01902034878730774,0.31469011306762695,55,1,shoulder,-0.961326003074646,0.0703011006116867,return_home,0.0013260030746460316,0,follower_left,0.9166666666666666
-0.96,0.0001938343048095703,0.317948579788208,-0.018979681655764583,0.31469017267227173,55,1,shoulder,-0.9613261222839355,0.0703175887465477,return_home,0.0013261222839355824,0,follower_right,0.9166666666666666
-0.96,0.00011846423149108887,-0.3178606927394867,-0.019020289182662964,0.31461483240127563,56,1,shoulder,-0.9608034491539001,0.06675462424755096,return_home,0.000803449153900182,0,follower_left,0.9333333333333333
-0.96,0.00011843442916870117,0.3178606927394867,-0.018979780375957492,0.31461477279663086,56,1,shoulder,-0.9608033895492554,0.06675814092159271,return_home,0.0008033895492554066,0,follower_right,0.9333333333333333
-0.96,5.9217214584350586e-05,-0.31779512763023376,-0.019020289182662964,0.3145555853843689,57,1,shoulder,-0.9604097008705139,0.06395669281482697,return_home,0.00040970087051395154,0,follower_left,0.95
-0.96,5.924701690673828e-05,0.31779512763023376,-0.01897971332073212,0.3145555853843689,57,1,shoulder,-0.9604098200798035,0.06394989043474197,return_home,0.0004098200798035023,0,follower_right,0.95
-0.96,1.84476375579834e-05,-0.31774646043777466,-0.019020432606339455,0.31451481580734253,58,1,shoulder,-0.9601197242736816,0.06056562811136246,return_home,0.00011972427368167615,0,follower_left,0.9666666666666667
-0.96,1.8477439880371094e-05,0.3177465498447418,-0.018979651853442196,0.31451481580734253,58,1,shoulder,-0.9601197838783264,0.06057277321815491,return_home,0.00011978387832645154,0,follower_right,0.9666666666666667
-0.96,-3.069639205932617e-06,-0.31772223114967346,-0.019020365551114082,0.3144932985305786,59,1,shoulder,-0.9599729776382446,0.05779212340712547,return_home,-2.7022361755335567e-05,0,follower_left,0.9833333333333333
-0.96,-3.0100345611572266e-06,0.31772223114967346,-0.018979636952281,0.314493328332901,59,1,shoulder,-0.9599729180335999,0.05779045820236206,return_home,-2.7081966400110957e-05,0,follower_right,0.9833333333333333
-0.96,-4.6193599700927734e-06,-0.3177172541618347,-0.01902039349079132,0.31449174880981445,60,1,shoulder,-0.9599432945251465,0.0552445650100708,return_home,-5.67054748534801e-05,0,follower_left,1.0
-0.96,-4.470348358154297e-06,0.3177173435688019,-0.018979683518409732,0.314491868019104,60,1,shoulder,-0.9599433541297913,0.05524377524852753,return_home,-5.664587020870471e-05,0,follower_right,1.0
-1.04,-0.0006285011768341064,-0.3177016079425812,-0.019022123888134956,0.31386786699295044,1,1,shoulder,-0.9598153233528137,0.1411081850528717,small_up,-0.08018467664718631,1,follower_left,0.016666666666666666
-1.04,-0.0006286203861236572,0.3177018165588379,-0.018977878615260128,0.3138677179813385,1,1,shoulder,-0.9598153829574585,0.14110639691352844,small_up,-0.08018461704254154,1,follower_right,0.016666666666666666
-1.04,-0.00015938282012939453,-0.31772735714912415,-0.01902441680431366,0.31433698534965515,2,1,shoulder,-0.960099458694458,-0.002113563008606434,small_up,-0.07990054130554203,1,follower_left,0.03333333333333333
-1.04,-0.00015932321548461914,0.31772735714912415,-0.018975626677274707,0.31433701515197754,2,1,shoulder,-0.9600995182991028,-0.002113575814291835,small_up,-0.07990048170089725,1,follower_right,0.03333333333333333
-1.04,0.0002773106098175049,-0.3178170621395111,-0.019021524116396904,0.31477367877960205,3,1,shoulder,-0.9607343673706055,0.07248564064502716,small_up,-0.07926563262939457,1,follower_left,0.05
-1.04,0.0002773702144622803,0.3178170621395111,-0.01897845789790154,0.31477370858192444,3,1,shoulder,-0.9607344269752502,0.0724855363368988,small_up,-0.07926557302474979,1,follower_right,0.05
-1.04,0.00013890862464904785,-0.3179052472114563,-0.019020698964595795,0.3146352767944336,4,1,shoulder,-0.9610026478767395,0.03544188290834427,small_up,-0.07899735212326053,1,follower_left,0.06666666666666667
-1.04,0.00013893842697143555,0.3179051876068115,-0.018979342654347423,0.3146352767944336,4,1,shoulder,-0.9610027074813843,0.03544853627681732,small_up,-0.07899729251861576,1,follower_right,0.06666666666666667
-1.04,0.00014251470565795898,-0.3179892897605896,-0.019020985811948776,0.3146388828754425,5,1,shoulder,-0.9615679979324341,0.06446467339992523,small_up,-0.07843200206756595,1,follower_left,0.08333333333333333
-1.04,0.00014260411262512207,0.3179893493652344,-0.018979026004672054,0.3146389424800873,5,1,shoulder,-0.9615681171417236,0.06446550786495209,small_up,-0.0784318828582764,1,follower_right,0.08333333333333333
-1.04,0.0003361999988555908,-0.31811225414276123,-0.019021278247237206,0.31483256816864014,6,1,shoulder,-0.9622980356216431,0.023533597588539124,small_up,-0.07770196437835697,1,follower_left,0.1
-1.04,0.0003361999988555908,0.3181122839450836,-0.01897872425615788,0.31483253836631775,6,1,shoulder,-0.9622980952262878,0.023530855774879456,small_up,-0.0777019047737122,1,follower_right,0.1
-1.04,0.0005542635917663574,-0.3182508647441864,-0.019020607694983482,0.3150506317615509,7,1,shoulder,-0.963138222694397,0.055376969277858734,small_up,-0.07686177730560306,1,follower_left,0.11666666666666667
-1.04,0.0005543529987335205,0.3182508647441864,-0.018979432061314586,0.3150506913661957,7,1,shoulder,-0.9631382822990417,0.05537659302353859,small_up,-0.07686171770095829,1,follower_right,0.11666666666666667
-1.04,0.0006355643272399902,-0.31839892268180847,-0.019020212814211845,0.31513193249702454,8,1,shoulder,-0.963994562625885,0.03787841647863388,small_up,-0.07600543737411503,1,follower_left,0.13333333333333333
-1.04,0.0006355941295623779,0.3183988928794861,-0.018979866057634357,0.31513193249702454,8,1,shoulder,-0.9639946222305298,0.03787888586521149,small_up,-0.07600537776947025,1,follower_right,0.13333333333333333
-1.04,0.0007091760635375977,-0.31856977939605713,-0.019020354375243187,0.31520554423332214,9,1,shoulder,-0.9650053381919861,0.055022500455379486,small_up,-0.07499466180801395,1,follower_left,0.15
-1.04,0.0007091760635375977,0.31856992840766907,-0.018979679793119434,0.31520551443099976,9,1,shoulder,-0.9650053977966309,0.055022917687892914,small_up,-0.07499460220336918,1,follower_right,0.15
-1.04,0.0008921325206756592,-0.31874457001686096,-0.019020479172468185,0.3153885006904602,10,1,shoulder,-0.9660667181015015,0.03705558180809021,small_up,-0.07393328189849857,1,follower_left,0.16666666666666666
-1.04,0.0008922219276428223,0.31874457001686096,-0.01897952146828175,0.315388560295105,10,1,shoulder,-0.9660667777061462,0.037054743617773056,small_up,-0.0739332222938538,1,follower_right,0.16666666666666666
-1.04,0.001119166612625122,-0.31895387172698975,-0.019020279869437218,0.31561553478240967,11,1,shoulder,-0.9673151969909668,0.048129741102457047,small_up,-0.07268480300903324,1,follower_left,0.18333333333333332
-1.04,0.0011191368103027344,0.31895387172698975,-0.018979704007506374,0.3156154751777649,11,1,shoulder,-0.9673152565956116,0.04813006520271301,small_up,-0.07268474340438846,1,follower_right,0.18333333333333332
-1.04,0.0013036727905273438,-0.31916141510009766,-0.019020091742277145,0.3158000409603119,12,1,shoulder,-0.9685395956039429,0.04235405847430229,small_up,-0.07146040439605716,1,follower_left,0.2
-1.04,0.0013036727905273438,0.3191615343093872,-0.01897993311285973,0.3158000111579895,12,1,shoulder,-0.9685395956039429,0.042354319244623184,small_up,-0.07146040439605716,1,follower_right,0.2
-1.04,0.0014705061912536621,-0.319389671087265,-0.019020026549696922,0.3159668743610382,13,1,shoulder,-0.9698876142501831,0.0513489805161953,small_up,-0.07011238574981693,1,follower_left,0.21666666666666667
-1.04,0.0014705657958984375,0.31938982009887695,-0.018980009481310848,0.3159669041633606,13,1,shoulder,-0.9698876738548279,0.05134832486510277,small_up,-0.07011232614517215,1,follower_right,0.21666666666666667
-1.04,0.001671910285949707,-0.3196263909339905,-0.019020134583115578,0.31616827845573425,14,1,shoulder,-0.9712958931922913,0.044219665229320526,small_up,-0.06870410680770878,1,follower_left,0.23333333333333334
-1.04,0.0016719400882720947,0.31962648034095764,-0.018979920074343685,0.31616827845573425,14,1,shoulder,-0.971295952796936,0.044219713658094406,small_up,-0.068704047203064,1,follower_right,0.23333333333333334
-1.04,0.001911163330078125,-0.3198782503604889,-0.019020071253180504,0.31640753149986267,15,1,shoulder,-0.972793698310852,0.050422072410583496,small_up,-0.06720630168914798,1,follower_left,0.25
-1.04,0.0019112229347229004,0.31987830996513367,-0.018979974091053013,0.31640756130218506,15,1,shoulder,-0.9727937579154968,0.05042176693677902,small_up,-0.06720624208450321,1,follower_right,0.25
-1.04,0.002149432897567749,-0.3201419413089752,-0.019019994884729385,0.3166458010673523,16,1,shoulder,-0.9743509292602539,0.046090979129076004,small_up,-0.06564907073974613,1,follower_left,0.26666666666666666
-1.04,0.0021494626998901367,0.3201419413089752,-0.018980044871568683,0.3166458010673523,16,1,shoulder,-0.9743508696556091,0.04608859121799469,small_up,-0.0656491303443909,1,follower_right,0.26666666666666666
-1.04,0.0023807883262634277,-0.3204168677330017,-0.019019894301891327,0.316877156496048,17,1,shoulder,-0.9759695529937744,0.051405392587184906,small_up,-0.06403044700622562,1,follower_left,0.2833333333333333
-1.04,0.002380847930908203,0.3204168379306793,-0.01898015290498734,0.31687718629837036,17,1,shoulder,-0.9759695529937744,0.051412686705589294,small_up,-0.06403044700622562,1,follower_right,0.2833333333333333
-1.04,0.0026210546493530273,-0.32069718837738037,-0.01901986449956894,0.3171174228191376,18,1,shoulder,-0.9776228070259094,0.05019062012434006,small_up,-0.06237719297409061,1,follower_left,0.3
-1.04,0.0026211142539978027,0.32069718837738037,-0.01898014731705189,0.31711745262145996,18,1,shoulder,-0.9776228666305542,0.05018908530473709,small_up,-0.062377133369445836,1,follower_right,0.3
-1.04,0.0028773248195648193,-0.32099318504333496,-0.01901995576918125,0.31737369298934937,19,1,shoulder,-0.9793664216995239,0.05140867829322815,small_up,-0.06063357830047611,1,follower_left,0.31666666666666665
-1.04,0.0028773248195648193,0.32099324464797974,-0.018980108201503757,0.317373663187027,19,1,shoulder,-0.9793664813041687,0.05140986666083336,small_up,-0.060633518695831334,1,follower_right,0.31666666666666665
-1.04,0.0031442344188690186,-0.3212941288948059,-0.019019896164536476,0.31764060258865356,20,1,shoulder,-0.9811341762542725,0.05054156482219696,small_up,-0.058865823745727575,1,follower_left,0.3333333333333333
