robot,commanded_joint,step,waist,shoulder,elbow,forearm_roll,wrist_angle,wrist_rotate,gripper,left_finger,right_finger
follower_left,shoulder,10,2.2873995476402342e-05,-0.9096181988716125,1.1633472442626953,0.001124609843827784,-0.2841745913028717,-2.9060242013656534e-05,3.2289326554746367e-06,0.021322596818208694,-0.01710060052573681
follower_left,shoulder,11,2.158079769287724e-05,-0.9098592400550842,1.161584496498108,0.001473747892305255,-0.2888353765010834,-3.771862975554541e-05,3.1155632314039394e-06,0.021372182294726372,-0.017476629465818405
follower_left,shoulder,12,1.991538010770455e-05,-0.9102981090545654,1.1598522663116455,0.0012115369318053126,-0.29898959398269653,-4.318190985941328e-05,2.9987122616148554e-06,0.021427210420370102,-0.01783410646021366
follower_left,shoulder,13,2.0421235603862442e-05,-0.9099850654602051,1.160918116569519,0.0009740061359480023,-0.2994369566440582,-4.379580423119478e-05,2.7644077817967627e-06,0.021491991356015205,-0.018142689019441605
follower_left,shoulder,14,2.0983716240152717e-05,-0.9098966717720032,1.1617321968078613,0.0010613173944875598,-0.29127252101898193,-4.4710643123835325e-05,2.6123630050278734e-06,0.021536774933338165,-0.018402215093374252
follower_left,shoulder,15,2.0027266145916656e-05,-0.9098600745201111,1.161845326423645,0.0012595324078574777,-0.29250994324684143,-4.822236951440573e-05,2.6250261271343334e-06,0.021563634276390076,-0.01863253489136696
follower_left,shoulder,16,1.910542596306186e-05,-0.9100671410560608,1.160613775253296,0.0011950584594160318,-0.29465609788894653,-5.022179539082572e-05,2.609168859635247e-06,0.021590758115053177,-0.018841654062271118
follower_left,shoulder,17,1.884514495031908e-05,-0.9099928736686707,1.1611344814300537,0.001098056323826313,-0.29647010564804077,-5.076313391327858e-05,2.556096887929016e-06,0.021615706384181976,-0.019018663093447685
follower_left,shoulder,18,1.8828763131750748e-05,-0.9099320769309998,1.161431908607483,0.0011350164422765374,-0.29464709758758545,-5.134625462233089e-05,2.5274671315855812e-06,0.021634165197610855,-0.019163422286510468
follower_left,shoulder,19,1.824405262595974e-05,-0.9099475145339966,1.161376953125,0.0011861776001751423,-0.2949855327606201,-5.291379420668818e-05,2.5573306174919708e-06,0.02164616622030735,-0.01928684301674366
follower_left,shoulder,20,1.7810456483857706e-05,-0.9099841713905334,1.1611075401306152,0.0011698446469381452,-0.2961679995059967,-5.395252810558304e-05,2.5744536742422497e-06,0.021656706929206848,-0.019393237307667732
follower_left,shoulder,21,1.7536025552544743e-05,-0.9099761843681335,1.161198377609253,0.0011391164734959602,-0.29654279351234436,-5.454448182717897e-05,2.580246018624166e-06,0.021665319800376892,-0.01948157697916031
follower_left,shoulder,22,1.742526364978403e-05,-0.9099493622779846,1.1612999439239502,0.0011459680972620845,-0.29549872875213623,-5.510752453119494e-05,2.5906451810442377e-06,0.021671801805496216,-0.01955331489443779
follower_left,shoulder,23,1.7140109775937162e-05,-0.9099524021148682,1.1613469123840332,0.0011734695872291923,-0.2953229248523712,-5.5918113503139466e-05,2.6151835754717467e-06,0.021676884964108467,-0.019612541422247887
follower_left,shoulder,24,1.687208714429289e-05,-0.90995854139328,1.1612194776535034,0.001177336205728352,-0.29586261510849,-5.6644414144102484e-05,2.639097829160164e-06,0.021681899204850197,-0.019662627950310707
follower_left,shoulder,25,1.6668986063450575e-05,-0.9099773168563843,1.1612062454223633,0.0011612738016992807,-0.2962295114994049,-5.7101915444945917e-05,2.6537989015196217e-06,0.02168675698339939,-0.019704163074493408
follower_left,shoulder,26,1.6597941794316284e-05,-0.9099551439285278,1.1612627506256104,0.001157901482656598,-0.2958514988422394,-5.7444740377832204e-05,2.6651810003386345e-06,0.02169102057814598,-0.01973745971918106
follower_left,shoulder,27,1.646501368668396e-05,-0.9099555015563965,1.161304235458374,0.0011709199752658606,-0.2955491542816162,-5.7875036873156205e-05,2.681218802536023e-06,0.021694878116250038,-0.019764376804232597
follower_left,shoulder,28,1.632992825761903e-05,-0.9099556803703308,1.1612621545791626,0.001178164267912507,-0.2957534193992615,-5.83181026740931e-05,2.698537855394534e-06,0.021698616445064545,-0.019786996766924858
follower_left,shoulder,29,1.620206967345439e-05,-0.9099680781364441,1.1612261533737183,0.0011719265021383762,-0.29600775241851807,-5.863178375875577e-05,2.7109726943308488e-06,0.021702297031879425,-0.019806044176220894
follower_left,shoulder,30,1.6161448002094403e-05,-0.9099603891372681,1.1612513065338135,0.0011668115621432662,-0.29593491554260254,-5.883127960260026e-05,2.718900987019879e-06,0.02170591428875923,-0.019821515306830406
follower_left,shoulder,31,1.610677281860262e-05,-0.9099571108818054,1.161277413368225,0.0011715341825038195,-0.29570913314819336,-5.9043490182375535e-05,2.727675791902584e-06,0.02170942910015583,-0.01983403041958809
follower_left,shoulder,32,1.6046034943428822e-05,-0.9099562168121338,1.1612718105316162,0.001177220488898456,-0.29574620723724365,-5.927979145781137e-05,2.737539489316987e-06,0.021712863817811012,-0.01984466053545475
follower_left,shoulder,33,1.5977850125636905e-05,-0.9099622368812561,1.1612437963485718,0.0011759117478504777,-0.2958884835243225,-5.9466583479661494e-05,2.7454409519123146e-06,0.02171625941991806,-0.019853947684168816
follower_left,shoulder,34,1.5952149624354206e-05,-0.9099617004394531,1.1612502336502075,0.0011721529299393296,-0.2959212064743042,-5.95779565628618e-05,2.750220119196456e-06,0.021719584241509438,-0.0198618546128273
follower_left,shoulder,35,1.59332685143454e-05,-0.9099581837654114,1.1612635850906372,0.0011729678371921182,-0.29579806327819824,-5.967338438495062e-05,2.7543212581804255e-06,0.021722842007875443,-0.019868481904268265
follower_left,shoulder,36,1.5909461581031792e-05,-0.909957230091095,1.1612701416015625,0.0011762814829126,-0.2957724928855896,-5.978505578241311e-05,2.7591026992013212e-06,0.021726053208112717,-0.01987428404390812
follower_left,shoulder,37,1.5876948964432813e-05,-0.9099599123001099,1.1612542867660522,0.0011769079137593508,-0.29583579301834106,-5.988671910017729e-05,2.763473275990691e-06,0.02172921784222126,-0.019879614934325218
follower_left,shoulder,38,1.5876948964432813e-05,-0.9099599123001099,1.1612542867660522,0.0011769079137593508,-0.29583579301834106,-5.988671910017729e-05,2.763473275990691e-06,0.02172921784222126,-0.019879614934325218
follower_left,shoulder,39,1.5876948964432813e-05,-0.9099599123001099,1.1612542867660522,0.0011769079137593508,-0.29583579301834106,-5.988671910017729e-05,2.763473275990691e-06,0.02172921784222126,-0.019879614934325218
follower_left,shoulder,40,1.5876948964432813e-05,-0.9099599123001099,1.1612542867660522,0.0011769079137593508,-0.29583579301834106,-5.988671910017729e-05,2.763473275990691e-06,0.02172921784222126,-0.019879614934325218
follower_left,shoulder,41,1.5876948964432813e-05,-0.9099599123001099,1.1612542867660522,0.0011769079137593508,-0.29583579301834106,-5.988671910017729e-05,2.763473275990691e-06,0.02172921784222126,-0.019879614934325218
follower_left,shoulder,42,1.5876948964432813e-05,-0.9099599123001099,1.1612542867660522,0.0011769079137593508,-0.29583579301834106,-5.988671910017729e-05,2.763473275990691e-06,0.02172921784222126,-0.019879614934325218
follower_left,shoulder,43,1.5876948964432813e-05,-0.9099599123001099,1.1612542867660522,0.0011769079137593508,-0.29583579301834106,-5.988671910017729e-05,2.763473275990691e-06,0.02172921784222126,-0.019879614934325218
follower_left,shoulder,44,1.5876948964432813e-05,-0.9099599123001099,1.1612542867660522,0.0011769079137593508,-0.29583579301834106,-5.988671910017729e-05,2.763473275990691e-06,0.02172921784222126,-0.019879614934325218
follower_left,shoulder,45,1.5876948964432813e-05,-0.9099599123001099,1.1612542867660522,0.0011769079137593508,-0.29583579301834106,-5.988671910017729e-05,2.763473275990691e-06,0.02172921784222126,-0.019879614934325218
follower_left,shoulder,46,1.5876948964432813e-05,-0.9099599123001099,1.1612542867660522,0.0011769079137593508,-0.29583579301834106,-5.988671910017729e-05,2.763473275990691e-06,0.02172921784222126,-0.019879614934325218
follower_left,shoulder,47,1.5876948964432813e-05,-0.9099599123001099,1.1612542867660522,0.0011769079137593508,-0.29583579301834106,-5.988671910017729e-05,2.763473275990691e-06,0.02172921784222126,-0.019879614934325218
follower_left,shoulder,48,1.5876948964432813e-05,-0.9099599123001099,1.1612542867660522,0.0011769079137593508,-0.29583579301834106,-5.988671910017729e-05,2.763473275990691e-06,0.02172921784222126,-0.019879614934325218
follower_left,shoulder,49,1.5876948964432813e-05,-0.9099599123001099,1.1612542867660522,0.0011769079137593508,-0.29583579301834106,-5.988671910017729e-05,2.763473275990691e-06,0.02172921784222126,-0.019879614934325218
follower_left,shoulder,50,1.5876948964432813e-05,-0.9099599123001099,1.1612542867660522,0.0011769079137593508,-0.29583579301834106,-5.988671910017729e-05,2.763473275990691e-06,0.02172921784222126,-0.019879614934325218
follower_left,shoulder,51,1.5876948964432813e-05,-0.9099599123001099,1.1612542867660522,0.0011769079137593508,-0.29583579301834106,-5.988671910017729e-05,2.763473275990691e-06,0.02172921784222126,-0.019879614934325218
follower_left,shoulder,52,1.5876948964432813e-05,-0.9099599123001099,1.1612542867660522,0.0011769079137593508,-0.29583579301834106,-5.988671910017729e-05,2.763473275990691e-06,0.02172921784222126,-0.019879614934325218
follower_left,shoulder,53,1.5876948964432813e-05,-0.9099599123001099,1.1612542867660522,0.0011769079137593508,-0.29583579301834106,-5.988671910017729e-05,2.763473275990691e-06,0.02172921784222126,-0.019879614934325218
follower_left,shoulder,54,1.5876948964432813e-05,-0.9099599123001099,1.1612542867660522,0.0011769079137593508,-0.29583579301834106,-5.988671910017729e-05,2.763473275990691e-06,0.02172921784222126,-0.019879614934325218
follower_left,shoulder,55,1.5876948964432813e-05,-0.9099599123001099,1.1612542867660522,0.0011769079137593508,-0.29583579301834106,-5.988671910017729e-05,2.763473275990691e-06,0.02172921784222126,-0.019879614934325218
follower_left,shoulder,56,1.5876948964432813e-05,-0.9099599123001099,1.1612542867660522,0.0011769079137593508,-0.29583579301834106,-5.988671910017729e-05,2.763473275990691e-06,0.02172921784222126,-0.019879614934325218
follower_left,shoulder,57,1.5876948964432813e-05,-0.9099599123001099,1.1612542867660522,0.0011769079137593508,-0.29583579301834106,-5.988671910017729e-05,2.763473275990691e-06,0.02172921784222126,-0.019879614934325218
follower_left,shoulder,58,1.5876948964432813e-05,-0.9099599123001099,1.1612542867660522,0.0011769079137593508,-0.29583579301834106,-5.988671910017729e-05,2.763473275990691e-06,0.02172921784222126,-0.019879614934325218
follower_left,shoulder,59,1.5876948964432813e-05,-0.9099599123001099,1.1612542867660522,0.0011769079137593508,-0.29583579301834106,-5.988671910017729e-05,2.763473275990691e-06,0.02172921784222126,-0.019879614934325218
follower_left,elbow,0,3.801576531259343e-05,-0.9619483351707458,1.199441909790039,0.0017048018053174019,-0.31072407960891724,0.0006419497076421976,2.7098317332274746e-06,0.02214045636355877,-0.013814247213304043
follower_left,elbow,1,4.328361319494434e-05,-0.9574239253997803,1.2280347347259521,0.0025302048306912184,-0.27083873748779297,0.00044160825200378895,3.372287437741761e-06,0.021726423874497414,-0.01380629651248455
follower_left,elbow,2,3.357928653713316e-05,-0.9580786824226379,1.2139332294464111,0.004151767119765282,-0.2561207711696625,0.00029752819682471454,3.6480305425357074e-06,0.021247737109661102,-0.01399142760783434
follower_left,elbow,3,2.629719347169157e-05,-0.9614084362983704,1.2069392204284668,0.0030019106343388557,-0.30848777294158936,0.00015802013513166457,5.200280156714143e-06,0.020999999716877937,-0.014174142852425575
follower_left,elbow,4,2.2454256395576522e-05,-0.9610395431518555,1.206891417503357,0.0014526703162118793,-0.31563666462898254,7.7377277193591e-05,5.627211066894233e-06,0.0210010576993227,-0.014534872956573963
follower_left,elbow,5,2.4822960767778568e-05,-0.9597126245498657,1.212838053703308,0.0011670112144201994,-0.2840593457221985,3.655590262496844e-05,5.088974376121769e-06,0.0210566483438015,-0.014936458319425583
follower_left,elbow,6,2.3879718355601653e-05,-0.9592732191085815,1.2152070999145508,0.002005256013944745,-0.2770501673221588,5.638459697365761e-06,4.673909188568359e-06,0.021104859188199043,-0.015376362018287182
follower_left,elbow,7,2.1981608369969763e-05,-0.9599747061729431,1.2102564573287964,0.0020888580475002527,-0.29445263743400574,-1.642975621507503e-05,4.33217110185069e-06,0.021145688369870186,-0.015863414853811264
follower_left,elbow,8,1.9839413653244264e-05,-0.9607409834861755,1.2083096504211426,0.0012721270322799683,-0.30646175146102905,-3.14488097501453e-05,4.059878392581595e-06,0.02120894007384777,-0.01635064370930195
follower_left,elbow,9,2.1248439225018956e-05,-0.9600103497505188,1.211168885231018,0.0009193063015118241,-0.2958959937095642,-3.520466270856559e-05,3.540172656357754e-06,0.02131195366382599,-0.016785699874162674
follower_left,elbow,10,2.1520814698305912e-05,-0.9596942067146301,1.2131767272949219,0.0012912963284179568,-0.28517866134643555,-3.9979848224902526e-05,3.2356913379771868e-06,0.0213877335190773,-0.01717154122889042
follower_left,elbow,11,2.0361672795843333e-05,-0.9599227905273438,1.2113752365112305,0.0015086003113538027,-0.2896384298801422,-4.589860327541828e-05,3.107856400674791e-06,0.021435024216771126,-0.01754629798233509
follower_left,elbow,12,1.8852460925700143e-05,-0.9602908492088318,1.2100316286087036,0.001230312860570848,-0.29832229018211365,-4.943079693475738e-05,2.98501004181162e-06,0.021487366408109665,-0.017896464094519615
follower_left,elbow,13,1.911635627038777e-05,-0.9599636197090149,1.211118221282959,0.001035657711327076,-0.2985967695713043,-4.9092010158346966e-05,2.7714047519111773e-06,0.02154686488211155,-0.01819688081741333
follower_left,elbow,14,1.927214179886505e-05,-0.9599186778068542,1.2117074728012085,0.0011054311180487275,-0.29219913482666016,-4.95313506689854e-05,2.6447978598298505e-06,0.02158762328326702,-0.01845180243253708
