command_target,direction,end_effector_x_m,end_effector_y_m,end_effector_z_m,frame,joint,joint_index,joint_readback,joint_velocity,position_error,repeat,robot,test,time_s,unit
0.04972815910399219,positive,0.31789812445640564,-0.02638654410839081,0.31449800729751587,43,waist,0,0.04883573576807976,0.0036725522950291634,0.0008924233359124331,0,follower_right,waist_positive,0.7166666666666667,rad
0.04994269957038451,positive,0.3179003596305847,-0.02643181942403317,0.31449806690216064,44,waist,0,0.04913317784667015,0.003285338170826435,0.0008095217237143598,0,follower_right,waist_positive,0.7333333333333333,rad
0.050015676250768595,positive,0.31790217757225037,-0.026467980816960338,0.3144983649253845,45,waist,0,0.04937101900577545,0.0028110360726714134,0.0006446572449931437,0,follower_right,waist_positive,0.75,rad
-0.9600234833675484,negative,0.31770309805870056,-0.018977809697389606,0.3138684928417206,1,shoulder,1,-0.9598225951194763,0.1407487839460373,-0.00020088824807207306,0,follower_right,shoulder_negative,0.016666666666666666,rad
-0.9602380238339407,negative,0.3177308440208435,-0.018975654616951946,0.31434059143066406,2,shoulder,1,-0.960120677947998,-0.0021137604489922523,-0.00011734588594269901,0,follower_right,shoulder_negative,0.03333333333333333,rad
-0.9605875437242013,negative,0.3178269863128662,-0.01897850260138512,0.3147830665111542,3,shoulder,1,-0.9607943296432495,0.07188323140144348,0.00020678591904821353,0,follower_right,shoulder_negative,0.05,rad
-0.9610654586761904,negative,0.3179246783256531,-0.018979331478476528,0.31465229392051697,4,shoulder,1,-0.9611178636550903,0.03474096208810806,5.240497889991147e-05,0,follower_right,shoulder_negative,0.06666666666666667,rad
-0.9616651843277678,negative,0.3180154263973236,-0.018979048356413845,0.31466376781463623,5,shoulder,1,-0.9617248177528381,0.06437797844409943,5.963342507031566e-05,0,follower_right,shoulder_negative,0.08333333333333333,rad
-0.962380136316794,negative,0.3181443512439728,-0.018978806212544445,0.31486091017723083,6,shoulder,1,-0.9624885320663452,0.023512322455644608,0.00010839574955123776,0,follower_right,shoulder_negative,0.1,rad
-0.9632037302811286,negative,0.3182971775531769,-0.018979379907250408,0.3150861859321594,7,shoulder,1,-0.96341472864151,0.05457795411348343,0.00021099836038140918,0,follower_right,shoulder_negative,0.11666666666666667,rad
-0.9641293818586321,negative,0.3184478282928467,-0.01897983253002167,0.31517747044563293,8,shoulder,1,-0.9642868041992188,0.03817171975970268,0.00015742234058668814,0,follower_right,shoulder_negative,0.13333333333333333,rad
-0.9651505066871643,negative,0.31862813234329224,-0.018979802727699283,0.31525954604148865,9,shoulder,1,-0.9653525948524475,0.05524403229355812,0.0002020881652832207,0,follower_right,shoulder_negative,0.15,rad
-0.9662605204045854,negative,0.31881073117256165,-0.018979562446475032,0.3154449462890625,10,shoulder,1,-0.9664605855941772,0.03725768253207207,0.00020006518959181374,0,follower_right,shoulder_negative,0.16666666666666666,rad
-0.9674528386487555,negative,0.31902462244033813,-0.018979722633957866,0.3156762719154358,11,shoulder,1,-0.9677367210388184,0.04879200831055641,0.00028388239006282845,0,follower_right,shoulder_negative,0.18333333333333332,rad
-0.9687208770575347,negative,0.31923699378967285,-0.018979938700795177,0.3158670961856842,12,shoulder,1,-0.9689890146255493,0.04255256801843643,0.00026813756801458144,0,follower_right,shoulder_negative,0.2,rad
-0.970058051268783,negative,0.3194696009159088,-0.018979985266923908,0.3160380423069,13,shoulder,1,-0.9703609943389893,0.05094021186232567,0.0003029430702062852,0,follower_right,shoulder_negative,0.21666666666666667,rad
-0.9714577769203605,negative,0.31970536708831787,-0.01897995732724667,0.3162403702735901,14,shoulder,1,-0.9717620611190796,0.044356465339660645,0.00030428419871908474,0,follower_right,shoulder_negative,0.23333333333333334,rad
-0.9729134696501273,negative,0.31995517015457153,-0.01898002624511719,0.31647688150405884,15,shoulder,1,-0.9732470512390137,0.05020594596862793,0.0003335815888864113,0,follower_right,shoulder_negative,0.25,rad
-0.9744185450959435,negative,0.32021182775497437,-0.018979996442794803,0.3167096674442291,16,shoulder,1,-0.974761426448822,0.046621184796094894,0.0003428813528785213,0,follower_right,shoulder_negative,0.26666666666666666,rad
-0.9759664188956692,negative,0.3204794228076935,-0.0189801286906004,0.3169334828853607,17,shoulder,1,-0.9763357043266296,0.0504504069685936,0.0003692854309604865,0,follower_right,shoulder_negative,0.2833333333333333,rad
-0.9775505066871644,negative,0.32074791193008423,-0.01898005604743958,0.3171652853488922,18,shoulder,1,-0.9779176712036133,0.048594485968351364,0.00036716451644891457,0,follower_right,shoulder_negative,0.3,rad
-0.9791642241082892,negative,0.32102465629577637,-0.018980138003826145,0.31740936636924744,19,shoulder,1,-0.9795470237731934,0.05143105611205101,0.0003827996649041765,0,follower_right,shoulder_negative,0.31666666666666665,rad
-0.9808009867969036,negative,0.3213033080101013,-0.018980210646986965,0.3176550269126892,20,shoulder,1,-0.9811828136444092,0.05065399408340454,0.00038182684750553975,0,follower_right,shoulder_negative,0.3333333333333333,rad
-0.982454210390868,negative,0.3215871751308441,-0.018980178982019428,0.3178986608982086,21,shoulder,1,-0.9828453063964844,0.05270199105143547,0.0003910960056163759,0,follower_right,shoulder_negative,0.35,rad
-0.9841173105280422,negative,0.3218710124492645,-0.018980130553245548,0.31814277172088623,22,shoulder,1,-0.9845060706138611,0.052166640758514404,0.00038876008581889554,0,follower_right,shoulder_negative,0.36666666666666664,rad
-0.9857837028462864,negative,0.32215696573257446,-0.018980240449309353,0.3183898627758026,23,shoulder,1,-0.986177384853363,0.05335558205842972,0.0003936820070766789,0,follower_right,shoulder_negative,0.38333333333333336,rad
-0.9874468029834607,negative,0.32244181632995605,-0.018980257213115696,0.31863653659820557,24,shoulder,1,-0.9878381490707397,0.05297039821743965,0.0003913460872790875,0,follower_right,shoulder_negative,0.4,rad
-0.989100026577425,negative,0.3227258324623108,-0.01898021996021271,0.3188803791999817,25,shoulder,1,-0.9894922971725464,0.053680580109357834,0.00039227059512136897,0,follower_right,shoulder_negative,0.4166666666666667,rad
-0.9907367892660395,negative,0.3230067789554596,-0.018980359658598903,0.3191206455230713,26,shoulder,1,-0.9911247491836548,0.053280383348464966,0.00038795991761531035,0,follower_right,shoulder_negative,0.43333333333333335,rad
-0.9923505066871643,negative,0.3232845067977905,-0.018980257213115696,0.3193580210208893,27,shoulder,1,-0.9927361011505127,0.053477607667446136,0.0003855944633484043,0,follower_right,shoulder_negative,0.45,rad
-0.9939345944786595,negative,0.32355570793151855,-0.018980309367179874,0.3195909857749939,28,shoulder,1,-0.9943079352378845,0.05372548848390579,0.00037334075922501597,0,follower_right,shoulder_negative,0.4666666666666667,rad
-0.9954824682783852,negative,0.3238201141357422,-0.0189803671091795,0.3198164999485016,29,shoulder,1,-0.995837926864624,0.0550798662006855,0.00035545858623886595,0,follower_right,shoulder_negative,0.48333333333333334,rad
-0.9969875437242014,negative,0.32407858967781067,-0.018980335444211963,0.320033460855484,30,shoulder,1,-0.9973305463790894,0.05478160083293915,0.00034300265488795834,0,follower_right,shoulder_negative,0.5,rad
-0.9984432364539682,negative,0.324329674243927,-0.01898031681776047,0.3202454149723053,31,shoulder,1,-0.998779296875,0.054383113980293274,0.0003360604210318474,0,follower_right,shoulder_negative,0.5166666666666667,rad
-0.9998429621055457,negative,0.3245692551136017,-0.018980339169502262,0.32045167684555054,32,shoulder,1,-1.0001585483551025,0.05478062853217125,0.000315586249556854,0,follower_right,shoulder_negative,0.5333333333333333,rad
-1.001180136316794,negative,0.324797660112381,-0.018980355933308605,0.3206460475921631,33,shoulder,1,-1.0014721155166626,0.05573359504342079,0.0002919791998685639,0,follower_right,shoulder_negative,0.55,rad
-1.0024481747255731,negative,0.3250166177749634,-0.01898039504885674,0.32082703709602356,34,shoulder,1,-1.0027289390563965,0.0549100898206234,0.0002807643308233576,0,follower_right,shoulder_negative,0.5666666666666667,rad
-1.0036404929697431,negative,0.3252180516719818,-0.01898043788969517,0.3209989368915558,35,shoulder,1,-1.003883719444275,0.05665295198559761,0.00024322647453178803,0,follower_right,shoulder_negative,0.5833333333333334,rad
-1.0047505066871643,negative,0.3254086673259735,-0.018980352208018306,0.3211592733860016,36,shoulder,1,-1.0049763917922974,0.05608990788459778,0.00022588510513310567,0,follower_right,shoulder_negative,0.6,rad
-1.0057716315156966,negative,0.3255827724933624,-0.0189803671091795,0.32130545377731323,37,shoulder,1,-1.0059728622436523,0.05706331878900528,0.00020123072795574792,0,follower_right,shoulder_negative,0.6166666666666667,rad
-1.0066972830932,negative,0.3257393538951874,-0.018980396911501888,0.321438193321228,38,shoulder,1,-1.0068684816360474,0.05759555846452713,0.0001711985428474172,0,follower_right,shoulder_negative,0.6333333333333333,rad
-1.0075208770575348,negative,0.32587796449661255,-0.01898041181266308,0.32155483961105347,39,shoulder,1,-1.0076608657836914,0.05863222852349281,0.00013998872615661462,0,follower_right,shoulder_negative,0.65,rad
-1.0082358290465607,negative,0.3259994685649872,-0.01898043416440487,0.3216552734375,40,shoulder,1,-1.008357048034668,0.059451889246702194,0.00012121898810724119,0,follower_right,shoulder_negative,0.6666666666666666,rad
-1.0088355546981382,negative,0.3260969817638397,-0.018980376422405243,0.3217392861843109,41,shoulder,1,-1.0089154243469238,0.06118470057845116,7.9869648785591e-05,0,follower_right,shoulder_negative,0.6833333333333333,rad
-1.0093134696501274,negative,0.32617419958114624,-0.018980396911501884,0.321805477142334,42,shoulder,1,-1.0093579292297363,0.06215831637382507,4.4459579608968625e-05,0,follower_right,shoulder_negative,0.7,rad
-1.009662989540388,negative,0.3262311816215515,-0.01898043043911457,0.3218517601490021,43,shoulder,1,-1.0096865892410278,0.06485187262296677,2.359970063992023e-05,0,follower_right,shoulder_negative,0.7166666666666667,rad
-1.0098775300067802,negative,0.32626160979270935,-0.018980352208018303,0.32187536358833313,44,shoulder,1,-1.0098612308502197,0.06717997789382935,-1.6299156560428685e-05,0,follower_right,shoulder_negative,0.7333333333333333,rad
-1.0099505066871644,negative,0.32626861333847046,-0.018980417400598526,0.32187801599502563,45,shoulder,1,-1.0099022388458252,0.07038528472185135,-4.826784133915574e-05,0,follower_right,shoulder_negative,0.75,rad
