actor_grad_norm,actor_loss,batch_in_epoch,batch_size,critic_grad_norm,critic_loss,critic_loss_unweighted,epoch,local_step,q1,reference_deviation_abs_max,reference_deviation_abs_mean,reference_deviation_penalty,reference_deviation_penalty_coef,reference_deviation_penalty_w,rl_loss,rl_loss_w,step,target_q_clip
,,197.0,256.0,,2.106118,2.106118,0.0,197.0,0.517905,,,,,,,,197.0,0.292969
0.041755,-0.200522,198.0,256.0,10.773017,2.138677,2.138677,0.0,198.0,,1.84868,0.123327,0.027696,10.0,0.276964,-0.477486,-0.477486,198.0,
,,199.0,256.0,,1.88946,1.88946,0.0,199.0,0.543374,,,,,,,,199.0,0.371094
0.037937,-0.210923,200.0,256.0,13.17559,1.920654,1.920654,0.0,200.0,,1.514809,0.124388,0.027487,10.0,0.274872,-0.485795,-0.485795,200.0,
,,201.0,256.0,,1.981631,1.981631,0.0,201.0,0.512802,,,,,,,,201.0,0.320312
0.029328,-0.254422,202.0,256.0,18.127323,2.228272,2.228272,0.0,202.0,,1.5927,0.119173,0.023124,10.0,0.231241,-0.485663,-0.485663,202.0,
,,203.0,256.0,,1.94343,1.94343,0.0,203.0,0.546585,,,,,,,,203.0,0.289062
0.034399,-0.310958,204.0,256.0,22.415417,1.874299,1.874299,0.0,204.0,,3.035713,0.114534,0.02322,10.0,0.232204,-0.543162,-0.543162,204.0,
,,205.0,256.0,,1.963869,1.963869,0.0,205.0,0.490659,,,,,,,,205.0,0.28125
0.03366,-0.287178,206.0,256.0,17.007509,2.07978,2.07978,0.0,206.0,,1.839995,0.114953,0.021901,10.0,0.219014,-0.506192,-0.506192,206.0,
,,207.0,256.0,,2.079783,2.079783,0.0,207.0,0.554973,,,,,,,,207.0,0.289062
0.044959,-0.201534,208.0,256.0,16.401825,2.210548,2.210548,0.0,208.0,,1.770758,0.123082,0.027511,10.0,0.275107,-0.476642,-0.476642,208.0,
,,209.0,256.0,,2.173742,2.173742,0.0,209.0,0.493035,,,,,,,,209.0,0.277344
0.037132,-0.184863,210.0,256.0,19.271864,2.050362,2.050362,0.0,210.0,,1.804788,0.125867,0.029494,10.0,0.29494,-0.479803,-0.479803,210.0,
,,211.0,256.0,,1.995068,1.995068,0.0,211.0,0.536355,,,,,,,,211.0,0.300781
0.035305,-0.241124,212.0,256.0,19.663511,2.141349,2.141349,0.0,212.0,,2.323453,0.121467,0.025249,10.0,0.252485,-0.493609,-0.493609,212.0,
,,213.0,256.0,,2.137918,2.137918,0.0,213.0,0.477709,,,,,,,,213.0,0.242188
0.036591,-0.17152,214.0,256.0,13.256798,2.090563,2.090563,0.0,214.0,,1.769918,0.123748,0.027299,10.0,0.272987,-0.444506,-0.444506,214.0,
,,215.0,256.0,,2.193063,2.193063,0.0,215.0,0.55093,,,,,,,,215.0,0.324219
0.043969,-0.305956,216.0,256.0,13.378006,1.886625,1.886625,0.0,216.0,,2.153927,0.115682,0.022406,10.0,0.224059,-0.530015,-0.530015,216.0,
,,217.0,256.0,,2.055477,2.055477,0.0,217.0,0.504788,,,,,,,,217.0,0.324219
0.033516,-0.287678,218.0,256.0,19.909929,1.936915,1.936915,0.0,218.0,,1.854172,0.115155,0.022742,10.0,0.227416,-0.515094,-0.515094,218.0,
,,219.0,256.0,,2.043916,2.043916,0.0,219.0,0.565826,,,,,,,,219.0,0.351562
0.040557,-0.302438,220.0,256.0,18.584312,2.004225,2.004225,0.0,220.0,,4.135248,0.112821,0.02264,10.0,0.2264,-0.528837,-0.528837,220.0,
,,221.0,256.0,,1.952152,1.952152,0.0,221.0,0.542401,,,,,,,,221.0,0.3125
0.048278,-0.34074,222.0,256.0,28.807585,2.092756,2.092756,0.0,222.0,,1.328622,0.110757,0.018552,10.0,0.185522,-0.526262,-0.526262,222.0,
,,223.0,256.0,,2.137982,2.137982,0.0,223.0,0.526771,,,,,,,,223.0,0.308594
0.069167,-0.28727,224.0,256.0,24.197695,2.251314,2.251314,0.0,224.0,,1.479123,0.108136,0.01784,10.0,0.178398,-0.465667,-0.465667,224.0,
,,225.0,256.0,,2.194419,2.194419,0.0,225.0,0.530938,,,,,,,,225.0,0.347656
0.050422,-0.273189,226.0,256.0,23.70347,1.963029,1.963029,0.0,226.0,,1.834641,0.119362,0.024932,10.0,0.249324,-0.522513,-0.522513,226.0,
,,227.0,256.0,,2.179281,2.179281,0.0,227.0,0.509735,,,,,,,,227.0,0.296875
0.040662,-0.233499,228.0,256.0,12.886374,2.070436,2.070436,0.0,228.0,,2.298743,0.118492,0.025331,10.0,0.253307,-0.486806,-0.486806,228.0,
,,229.0,256.0,,2.100845,2.100845,0.0,229.0,0.542206,,,,,,,,229.0,0.300781
0.048069,-0.282194,230.0,256.0,6.197711,2.134651,2.134651,0.0,230.0,,1.834065,0.113835,0.021671,10.0,0.216712,-0.498905,-0.498905,230.0,
,,231.0,256.0,,2.15214,2.15214,0.0,231.0,0.505475,,,,,,,,231.0,0.285156
0.036735,-0.245491,232.0,256.0,9.615038,1.926045,1.926045,0.0,232.0,,1.487229,0.117168,0.022581,10.0,0.225813,-0.471304,-0.471304,232.0,
,,233.0,256.0,,2.250102,2.250102,0.0,233.0,0.569664,,,,,,,,233.0,0.292969
0.032103,-0.235112,234.0,256.0,15.607149,2.145949,2.145949,0.0,234.0,,1.501562,0.119106,0.023568,10.0,0.235677,-0.470789,-0.470789,234.0,
,,235.0,256.0,,2.088096,2.088096,0.0,235.0,0.507673,,,,,,,,235.0,0.316406
0.030986,-0.310504,236.0,256.0,17.871927,1.892913,1.892913,0.0,236.0,,1.583532,0.117311,0.022607,10.0,0.22607,-0.536574,-0.536574,236.0,
,,237.0,256.0,,2.379281,2.379281,0.0,237.0,0.514203,,,,,,,,237.0,0.28125
0.04956,-0.292127,238.0,256.0,19.553003,2.083743,2.083743,0.0,238.0,,3.99459,0.114748,0.022328,10.0,0.223277,-0.515403,-0.515403,238.0,
,,239.0,256.0,,2.084867,2.084867,0.0,239.0,0.547397,,,,,,,,239.0,0.339844
0.027087,-0.152093,240.0,256.0,17.506235,2.120252,2.120252,0.0,240.0,,4.010427,0.126121,0.029847,10.0,0.29847,-0.450563,-0.450563,240.0,
,,241.0,256.0,,1.95473,1.95473,0.0,241.0,0.542282,,,,,,,,241.0,0.3125
0.03568,-0.202157,242.0,256.0,19.269291,2.332269,2.332269,0.0,242.0,,1.445344,0.122245,0.02554,10.0,0.255405,-0.457562,-0.457562,242.0,
,,243.0,256.0,,2.014751,2.014751,0.0,243.0,0.514704,,,,,,,,243.0,0.308594
0.036699,-0.205956,244.0,256.0,11.34066,2.083963,2.083963,0.0,244.0,,4.24517,0.121068,0.029052,10.0,0.290517,-0.496473,-0.496473,244.0,
,,245.0,256.0,,2.166916,2.166916,0.0,245.0,0.453817,,,,,,,,245.0,0.257812
0.046107,-0.139319,246.0,256.0,6.179606,2.304418,2.304418,0.0,246.0,,3.909442,0.121407,0.03067,10.0,0.306699,-0.446019,-0.446019,246.0,
,,247.0,256.0,,1.929492,1.929492,0.0,247.0,0.566055,,,,,,,,247.0,0.332031
0.048705,-0.183014,248.0,256.0,8.102142,2.096393,2.096393,0.0,248.0,,5.097223,0.118067,0.031571,10.0,0.315708,-0.498721,-0.498721,248.0,
,,249.0,256.0,,2.147602,2.147602,0.0,249.0,0.516764,,,,,,,,249.0,0.273438
0.043653,-0.26028,250.0,256.0,14.329416,2.180847,2.180847,0.0,250.0,,1.530527,0.113567,0.02048,10.0,0.204804,-0.465083,-0.465083,250.0,
,,251.0,256.0,,1.891451,1.891451,0.0,251.0,0.505268,,,,,,,,251.0,0.296875
0.048506,-0.207008,252.0,256.0,18.559946,2.225061,2.225061,0.0,252.0,,4.00637,0.122256,0.027968,10.0,0.279679,-0.486687,-0.486687,252.0,
,,253.0,256.0,,2.143806,2.143806,0.0,253.0,0.533383,,,,,,,,253.0,0.28125
0.028686,-0.290044,254.0,256.0,16.908236,1.99502,1.99502,0.0,254.0,,1.61192,0.114245,0.022092,10.0,0.220917,-0.510961,-0.510961,254.0,
,,255.0,256.0,,1.968942,1.968942,0.0,255.0,0.543498,,,,,,,,255.0,0.300781
0.032119,-0.290061,256.0,256.0,19.960218,2.046232,2.046232,0.0,256.0,,2.189623,0.114577,0.021567,10.0,0.215671,-0.505732,-0.505732,256.0,
,,257.0,256.0,,2.03237,2.03237,0.0,257.0,0.509513,,,,,,,,257.0,0.296875
0.033785,-0.272241,258.0,256.0,13.645637,2.198944,2.198944,0.0,258.0,,1.518443,0.118417,0.023444,10.0,0.234444,-0.506685,-0.506685,258.0,
,,259.0,256.0,,1.641329,1.641329,0.0,259.0,0.525249,,,,,,,,259.0,0.328125
0.036451,-0.257014,260.0,256.0,22.392099,2.215249,2.215249,0.0,260.0,,3.454166,0.116753,0.023425,10.0,0.234246,-0.491259,-0.491259,260.0,
,,261.0,256.0,,2.139851,2.139851,0.0,261.0,0.527007,,,,,,,,261.0,0.265625
0.033749,-0.229025,262.0,256.0,10.449803,1.895527,1.895527,0.0,262.0,,1.572207,0.124241,0.027289,10.0,0.27289,-0.501915,-0.501915,262.0,
,,263.0,256.0,,2.150541,2.150541,0.0,263.0,0.530826,,,,,,,,263.0,0.304688
0.036346,-0.138394,264.0,256.0,7.368093,1.99337,1.99337,0.0,264.0,,1.694546,0.130048,0.030008,10.0,0.30008,-0.438475,-0.438475,264.0,
,,265.0,256.0,,2.180534,2.180534,0.0,265.0,0.506555,,,,,,,,265.0,0.265625
0.046189,-0.315838,266.0,256.0,6.133344,1.85044,1.85044,0.0,266.0,,2.369145,0.117936,0.023365,10.0,0.233647,-0.549485,-0.549485,266.0,
,,267.0,256.0,,2.089432,2.089432,0.0,267.0,0.495366,,,,,,,,267.0,0.277344
0.033217,-0.285286,268.0,256.0,14.840105,2.166075,2.166075,0.0,268.0,,1.81294,0.12033,0.025627,10.0,0.256274,-0.54156,-0.54156,268.0,
,,269.0,256.0,,2.06581,2.06581,0.0,269.0,0.532968,,,,,,,,269.0,0.3125
0.026922,-0.212185,270.0,256.0,17.940035,1.969492,1.969492,0.0,270.0,,1.579343,0.121145,0.026112,10.0,0.261124,-0.473309,-0.473309,270.0,
,,271.0,256.0,,2.147917,2.147917,0.0,271.0,0.483967,,,,,,,,271.0,0.238281
0.036265,-0.156685,272.0,256.0,17.840412,2.182734,2.182734,0.0,272.0,,2.58685,0.130452,0.033963,10.0,0.339627,-0.496312,-0.496312,272.0,
,,273.0,256.0,,1.994422,1.994422,0.0,273.0,0.54668,,,,,,,,273.0,0.292969
0.028028,-0.141403,274.0,256.0,15.05985,1.93765,1.93765,0.0,274.0,,2.118488,0.13027,0.030997,10.0,0.309972,-0.451375,-0.451375,274.0,
,,275.0,256.0,,2.296407,2.296407,0.0,275.0,0.486026,,,,,,,,275.0,0.265625
0.041826,-0.145602,276.0,256.0,15.782947,1.932866,1.932866,0.0,276.0,,3.245978,0.126483,0.030849,10.0,0.308486,-0.454087,-0.454087,276.0,
,,277.0,256.0,,2.002865,2.002865,0.0,277.0,0.520723,,,,,,,,277.0,0.296875
0.03404,-0.270975,278.0,256.0,38.071316,1.981899,1.981899,0.0,278.0,,1.626236,0.116122,0.023101,10.0,0.231006,-0.50198,-0.50198,278.0,
,,279.0,256.0,,1.961701,1.961701,0.0,279.0,0.567706,,,,,,,,279.0,0.339844
0.041695,-0.185703,280.0,256.0,14.492146,1.959302,1.959302,0.0,280.0,,1.678544,0.126126,0.029015,10.0,0.290149,-0.475852,-0.475852,280.0,
,,281.0,256.0,,2.004213,2.004213,0.0,281.0,0.508833,,,,,,,,281.0,0.289062
0.047038,-0.213589,282.0,256.0,10.475344,1.848809,1.848809,0.0,282.0,,1.582195,0.123706,0.026628,10.0,0.266276,-0.479865,-0.479865,282.0,
,,283.0,256.0,,2.274894,2.274894,0.0,283.0,0.49682,,,,,,,,283.0,0.253906
0.028914,-0.206982,284.0,256.0,16.174322,2.059979,2.059979,0.0,284.0,,2.587589,0.121032,0.029047,10.0,0.290465,-0.497447,-0.497447,284.0,
,,285.0,256.0,,1.953058,1.953058,0.0,285.0,0.492577,,,,,,,,285.0,0.3125
0.037886,-0.274683,286.0,256.0,19.788883,1.896549,1.896549,0.0,286.0,,1.672968,0.117545,0.023599,10.0,0.235992,-0.510676,-0.510676,286.0,
,,287.0,256.0,,2.354142,2.354142,0.0,287.0,0.542061,,,,,,,,287.0,0.3125
0.036458,-0.20756,288.0,256.0,10.933817,1.827053,1.827053,0.0,288.0,,1.571836,0.12546,0.029519,10.0,0.295188,-0.502748,-0.502748,288.0,
,,289.0,256.0,,2.062715,2.062715,0.0,289.0,0.516431,,,,,,,,289.0,0.289062
0.048009,-0.20866,290.0,256.0,10.79764,2.06612,2.06612,0.0,290.0,,1.90194,0.124935,0.029682,10.0,0.296821,-0.505481,-0.505481,290.0,
,,291.0,256.0,,2.347463,2.347463,0.0,291.0,0.514628,,,,,,,,291.0,0.25
0.0299,-0.294249,292.0,256.0,9.4994,1.813874,1.813874,0.0,292.0,,1.600461,0.117416,0.023228,10.0,0.232284,-0.526533,-0.526533,292.0,
,,293.0,256.0,,2.142251,2.142251,0.0,293.0,0.503531,,,,,,,,293.0,0.28125
0.05253,-0.2149,294.0,256.0,9.421716,1.868189,1.868189,0.0,294.0,,1.670851,0.120752,0.025538,10.0,0.255382,-0.470283,-0.470283,294.0,
,,295.0,256.0,,2.292599,2.292599,0.0,295.0,0.521084,,,,,,,,295.0,0.253906
0.032203,-0.256734,296.0,256.0,11.883138,1.984661,1.984661,0.0,296.0,,4.207423,0.114108,0.02228,10.0,0.222802,-0.479536,-0.479536,296.0,
,,297.0,256.0,,1.940145,1.940145,0.0,297.0,0.528342,,,,,,,,297.0,0.289062
0.06991,-0.293959,298.0,256.0,8.095901,2.021518,2.021518,0.0,298.0,,1.518063,0.114461,0.021152,10.0,0.211517,-0.505476,-0.505476,298.0,
,,299.0,256.0,,1.874769,1.874769,0.0,299.0,0.48084,,,,,,,,299.0,0.320312
